InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
13831,2,315,280,37,2025-11-10
13832,18,322,418,49,2025-12-24
13833,8,103,131,59,2023-12-23
13834,13,66666,283,57,2023-03-10
13835,5,353,457,41,2023-11-05
13836,15,420,389,11,2025-04-18
13837,14,313,342,36,2022-03-01
13838,7,303,46,52,2024-09-11
13839,18,177,168,15,2023-01-30
13840,20,300,291,18,2024-02-23
13841,21,411,373,42,2022-07-13
13842,22,197,93,16,2025-09-05
13843,10,285,422,45,2023-07-04
13844,9,284,456,56,2023-09-28
13845,16,118,13,44,2025-01-14
13846,3,246,464,32,2025-11-07
13847,25,131,396,45,2023-04-06
13848,25,89,-171,52,2022-06-24
13849,8,103,133,52,2023-11-26
13850,10,110,145,54,2025-08-12
13851,1,398,436,13,2024-12-10
13852,13,40,180,20,2023-07-03
13853,4,334,161,18,2023-06-18
13854,1,391,118,17,2025-02-03
13855,30,46,266,38,2022-05-25
13856,26,163,162,29,2022-10-20
13857,19,364,333,45,2022-03-03
13858,20,92,344,38,2025-05-13
13859,9,179,264,22,2024-06-18
13860,29,47,295,52,2023-05-25
13861,6,74,215,59,2022-10-05
13862,29,441,485,53,2024-04-24
13863,2,1,245,23,2022-09-30
13864,9,399,138,21,2024-06-21
13865,9,11,360,37,2022-04-26
13866,16,87,419,47,2024-08-04
13867,3,48,21,13,2025-11-07
13868,27,146,343,10,2025-10-09
13869,16,395,151,26,2025-12-30
13870,9,67,330,36,2025-10-26
13871,17,346,346,40,2025-09-08
13872,12,434,221,23,2022-03-09
13873,3,148,48,27,2024-09-24
13874,29,62,271,48,2024-08-12
13875,5,327,393,41,2025-03-15
13876,9,329,478,53,2022-11-03
13877,27,418,49,52,2023-07-04
13878,12,191,159,52,2025-11-01
13879,30,189,165,46,2022-05-17
13880,14,443,146,22,2025-10-08
13881,2,67,95,54,2024-08-15
13882,14,326,92,16,2023-07-14
13883,25,261,322,41,2022-06-15
13884,7,122,88,52,2024-09-03
13885,24,320,66,34,2022-05-12
13886,7,272,356,21,2025-05-29
13887,5,32,214,48,2022-02-03
13888,27,309,381,36,2024-02-20
13889,17,117,80,57,2025-06-19
13890,25,121,445,52,2023-12-21
13891,20,192,405,52,2024-05-03
13892,21,85,231,19,2025-12-14
13893,29,322,281,51,2024-12-06
13894,10,380,292,56,2025-04-30
13895,24,408,336,28,2024-12-20
13896,21,409,300,15,2024-01-25
13897,2,403,351,35,2023-07-17
13898,20,359,90,11,2024-07-25
13899,14,337,145,28,2025-07-14
13900,28,385,78,22,2025-08-16
13901,18,282,394,19,2023-02-09
13902,12,57,314,42,2022-07-02
13903,22,245,102,56,2022-12-06
13904,12,50,226,33,2024-04-10
13905,4,294,188,26,2024-05-25
13906,29,417,266,24,2022-12-18
13907,29,382,383,41,2024-06-14
13908,26,22,92,54,2024-02-15
13909,16,61,253,33,2022-01-01
13910,1,231,479,27,2024-01-09
13911,10,170,315,56,2025-05-30
13912,5,14,485,54,2025-06-24
13913,20,369,414,59,2024-02-09
13914,14,447,357,27,2022-11-07
13915,23,297,286,37,2025-08-05
13916,12,4,180,17,2022-10-31
13917,24,16,145,39,2024-01-31
13918,15,82,443,33,2023-10-11
13919,15,425,213,38,2023-05-01
13920,11,130,196,50,2022-05-27
13921,20,222,86,18,2023-01-16
13922,21,322,226,32,2025-10-11
13923,18,239,84,30,2023-12-04
13924,11,139,498,25,2024-01-13
13925,16,325,289,10,2024-01-21
13926,17,322,62,35,2024-03-25
13927,19,172,321,34,2023-06-03
13928,18,156,432,40,2023-06-30
13929,26,410,357,57,2022-09-24
13930,23,441,161,44,2025-04-28
13931,21,54,20,35,2023-02-07
13932,27,306,-182,57,2025-01-15
13933,29,120,233,55,2024-01-21
13934,1,235,457,27,2025-04-24
13935,20,404,259,42,2025-12-07
13936,25,309,248,15,2023-01-20
13937,23,362,215,13,2023-09-25
13938,3,346,57,57,2023-07-20
13939,9,108,274,31,2025-04-22
13940,13,80,297,13,2022-04-24
13941,12,380,290,56,2024-04-20
13942,8,394,-88,40,2023-07-28
13943,9,315,90,26,2023-04-04
13944,14,184,466,51,2025-07-12
13945,3,208,134,13,2024-06-14
13946,21,401,222,58,2022-09-10
13947,28,186,343,34,2022-06-29
13948,6,420,34,12,2022-10-24
13949,27,328,167,53,2022-08-17
13950,5,188,200,48,2025-08-13
13951,12,341,294,31,2022-11-04
13952,27,11,177,33,2022-02-17
13953,5,90,91,33,2023-08-17
13954,1,66666,306,46,2025-10-01
13955,1,108,48,32,2022-09-19
13956,18,208,294,15,2024-07-05
13957,10,1,167,41,2025-06-06
13958,30,47,196,39,2023-01-28
13959,17,242,67,26,2025-11-30
13960,21,118,292,59,2025-12-09
13961,24,390,16,25,2024-01-27
13962,18,155,155,53,2024-10-21
13963,19,185,274,33,2022-04-16
13964,19,444,500,48,2025-01-31
13965,20,443,273,50,2023-09-05
13966,13,427,193,51,2025-05-27
13967,8,11,52,33,2025-04-11
13968,20,188,75,10,2025-05-29
13969,16,86,379,55,2022-08-05
13970,26,396,225,15,2023-04-27
13971,7,215,16,33,2025-04-09
13972,22,53,336,58,2025-08-21
13973,18,438,401,10,2022-01-26
13974,26,57,478,40,2024-03-09
13975,27,312,419,54,2025-02-13
13976,11,66,326,29,2022-08-23
13977,25,417,55,55,2025-02-06
13978,6,142,94,38,2025-09-03
13979,26,130,102,53,2022-06-09
13980,20,131,488,20,2025-03-20
13981,26,16,308,52,2025-10-19
13982,3,68,330,36,2023-06-18
13983,17,168,114,23,2023-08-22
13984,17,307,87,55,2023-02-25
13985,13,13,256,29,2024-07-02
13986,1,355,56,49,2024-07-20
13987,11,139,37,54,2025-01-26
13988,20,61,121,41,2023-10-29
13989,14,74,309,42,2022-07-21
13990,29,234,425,34,2024-02-12
13991,23,102,165,50,2023-07-26
13992,17,232,491,16,2022-09-29
13993,25,187,51,46,2022-02-11
13994,21,31,496,14,2024-11-24
13995,9,87,62,55,2024-02-14
13996,23,318,169,24,2024-12-05
13997,23,229,11,16,2023-07-14
13998,11,119,83,41,2023-01-26
13999,10,271,70,38,2023-03-12
14000,22,431,91,49,2025-05-16
14001,15,318,91,36,2023-10-03
14002,3,183,465,22,2022-08-17
14003,26,280,24,47,2022-07-29
14004,5,129,79,60,2025-05-14
14005,21,155,254,21,2024-01-25
14006,8,279,374,28,2023-10-09
14007,26,73,70,34,2025-06-03
14008,30,12,309,52,2025-08-29
14009,17,120,341,52,2025-01-14
14010,2,128,274,38,2024-05-25
14011,12,261,60,26,2025-03-26
14012,21,32,28,37,2022-09-10
14013,3,283,346,60,2022-03-03
14014,19,377,123,13,2024-11-30
14015,22,177,476,30,2023-01-29
14016,2,282,418,20,2023-10-08
14017,30,22,318,21,2022-08-31
14018,3,335,223,58,2024-06-30
14019,26,447,17,31,2024-12-11
14020,23,420,13,16,2023-02-04
14021,5,112,266,50,2024-09-13
14022,1,59,347,50,2022-01-21
14023,4,266,486,21,2023-10-26
14024,17,426,45,23,2024-11-14
14025,30,254,58,46,2022-09-09
14026,25,18,399,32,2024-08-12
14027,14,364,230,19,2025-10-30
14028,18,119,149,47,2023-02-02
14029,20,31,172,53,2025-02-07
14030,6,155,499,19,2022-11-24
14031,8,169,465,13,2024-08-24
14032,11,387,405,44,2025-04-02
14033,19,194,467,54,2024-04-04
14034,1,7,149,24,2022-07-26
14035,23,190,107,21,2022-12-07
14036,21,421,139,49,2022-03-01
14037,16,229,255,44,2025-06-08
14038,30,301,160,45,2024-08-11
14039,26,246,244,26,2024-01-27
14040,22,254,480,40,2024-05-28
14041,17,281,158,41,2025-05-18
14042,4,352,157,50,2025-09-24
14043,24,186,68,23,2022-06-27
14044,5,357,420,31,2024-12-07
14045,19,21,212,21,2025-02-08
14046,11,436,381,47,2022-12-24
14047,25,93,-32,46,2023-12-12
14048,11,235,239,11,2022-12-20
14049,23,112,466,11,2023-09-11
14050,16,20,60,53,2024-02-06
14051,23,148,423,15,2024-05-13
14052,27,247,205,58,2024-02-14
14053,12,96,164,11,2023-03-30
14054,7,385,215,20,2024-12-09
14055,3,139,427,50,2025-11-04
14056,15,256,262,29,2025-02-05
14057,28,366,257,33,2024-08-07
14058,8,358,364,47,2023-03-27
14059,9,91,179,56,2023-08-11
14060,15,60,77,15,2024-10-31
14061,23,319,429,44,2024-01-31
14062,23,270,439,35,2023-08-15
14063,9,220,332,54,2025-02-20
14064,16,205,422,45,2023-11-22
14065,19,333,176,19,2025-06-11
14066,19,222,257,47,2022-09-28
14067,14,382,131,57,2025-08-28
14068,30,66666,279,23,2023-07-04
14069,21,277,53,13,2024-09-15
14070,25,323,313,48,2023-01-09
14071,3,264,0,39,2024-02-11
14072,4,90,64,22,2025-12-21
14073,1,146,394,20,2024-08-03
14074,16,216,432,54,2024-12-15
14075,20,265,140,52,2023-12-31
14076,5,141,87,24,2024-09-09
14077,23,169,247,13,2023-05-13
14078,1,286,481,19,2023-05-25
14079,6,151,197,54,2024-10-16
14080,11,66666,180,45,2024-03-24
14081,13,386,10,35,2024-01-14
14082,15,6,244,54,2024-04-09
14083,1,266,395,56,2023-12-08
14084,21,23,69,11,2025-11-10
14085,9,178,323,36,2023-03-02
14086,22,185,160,44,2022-07-01
14087,30,78,17,12,2023-01-24
14088,2,404,487,56,2024-08-10
14089,25,222,97,51,2022-07-02
14090,25,119,180,33,2022-09-17
14091,9,252,111,47,2024-03-06
14092,24,344,378,19,2025-12-05
14093,9,202,437,21,2023-02-24
14094,9,161,270,53,2025-12-28
14095,7,84,307,17,2022-11-06
14096,11,376,489,24,2025-10-12
14097,11,5,336,28,2023-05-22
14098,4,384,54,14,2023-01-26
14099,21,292,373,11,2025-02-27
14100,10,431,257,18,2023-07-12
14101,26,71,471,47,2022-05-29
14102,26,71,370,33,2024-11-16
14103,17,308,258,36,2023-11-01
14104,16,441,16,54,2023-02-22
14105,19,325,48,58,2022-05-28
14106,18,248,362,31,2024-07-18
14107,10,398,102,23,2022-09-16
14108,26,14,466,25,2025-11-01
14109,26,148,342,47,2024-02-11
14110,26,37,412,15,2022-12-21
14111,1,370,216,27,2022-03-05
14112,15,354,374,23,2024-10-28
14113,12,71,1,49,2025-08-13
14114,22,66666,431,40,2023-06-25
14115,26,133,64,21,2024-07-15
14116,20,380,334,16,2022-06-04
14117,17,137,369,40,2022-06-11
14118,30,142,143,15,2022-05-19
14119,4,248,175,34,2025-08-13
14120,28,135,396,10,2025-02-27
14121,29,253,260,47,2024-02-24
14122,13,111,309,15,2023-05-09
14123,16,235,494,47,2023-05-28
14124,17,383,105,36,2024-05-09
14125,20,363,299,23,2024-05-26
14126,3,72,433,52,2025-10-14
14127,30,431,399,21,2023-02-28
14128,18,385,27,30,2022-05-21
14129,23,91,126,55,2023-08-28
14130,26,369,129,20,2025-03-26
14131,4,147,36,44,2025-05-05
14132,22,14,281,16,2024-06-10
14133,9,356,278,32,2025-05-30
14134,1,299,69,57,2022-03-07
14135,22,272,404,23,2023-03-12
14136,29,262,445,54,2025-04-30
14137,2,174,465,49,2024-05-15
14138,23,385,180,24,2023-07-23
14139,27,327,404,24,2023-05-17
14140,14,39,16,24,2024-02-20
14141,3,42,465,47,2025-11-17
14142,29,61,128,31,2022-09-15
14143,11,214,309,31,2025-07-10
14144,10,432,448,45,2025-05-11
14145,1,284,81,51,2025-10-11
14146,12,240,436,49,2025-03-04
14147,28,9,377,29,2024-12-31
14148,10,315,394,59,2023-08-30
14149,7,355,417,13,2023-11-12
14150,30,170,174,60,2025-06-22
14151,18,142,315,53,2023-03-12
14152,14,144,296,12,2024-05-16
14153,12,364,138,52,2023-12-25
14154,15,288,8,39,2022-08-22
14155,23,210,336,55,2024-12-22
14156,20,300,99,47,2023-03-05
14157,17,150,47,57,2025-11-12
14158,29,297,323,10,2025-04-08
14159,13,325,126,33,2024-07-18
14160,27,390,176,60,2023-09-13
14161,25,391,339,48,2024-10-29
14162,17,310,298,17,2023-11-15
14163,5,211,55,26,2025-10-26
14164,23,60,416,27,2023-08-03
14165,14,143,201,11,2024-11-10
14166,6,368,498,51,2024-05-02
14167,3,66666,473,19,2022-07-18
14168,18,317,259,37,2024-05-26
14169,30,419,99,39,2022-01-15
14170,11,134,8,39,2024-09-18
14171,8,165,22,27,2025-01-28
14172,29,113,484,55,2024-08-12
14173,26,25,379,38,2025-06-11
14174,29,93,274,43,2024-10-19
14175,25,383,265,23,2023-05-30
14176,23,76,362,27,2024-01-23
14177,10,342,219,33,2022-09-24
14178,1,201,-261,21,2023-08-26
14179,23,290,210,29,2025-06-28
14180,21,114,239,11,2024-04-25
14181,3,198,283,39,2024-05-08
14182,10,215,418,30,2022-08-20
14183,18,388,464,40,2022-05-27
14184,22,199,494,14,2023-10-06
14185,2,258,69,38,2022-01-12
14186,14,13,82,34,2023-05-20
14187,15,315,203,52,2022-09-18
14188,26,219,230,42,2023-05-28
14189,21,321,49,43,2024-06-07
14190,29,149,-196,45,2022-11-29
14191,28,327,219,44,2023-04-01
14192,5,443,348,30,2025-03-17
14193,26,245,87,45,2025-08-15
14194,20,308,460,15,2025-11-22
14195,30,249,108,58,2025-09-28
14196,30,110,450,11,2023-12-18
14197,25,278,82,46,2022-09-24
14198,26,226,17,41,2023-12-04
14199,18,380,440,59,2022-04-04
14200,30,430,318,15,2023-10-01
14201,21,181,35,17,2022-06-19
14202,2,307,378,21,2023-06-09
14203,3,158,246,10,2022-12-26
14204,2,132,296,38,2024-08-17
14205,10,145,472,37,2023-01-10
14206,17,273,318,23,2023-08-11
14207,22,87,310,19,2023-05-10
14208,8,71,69,58,2024-03-31
14209,26,183,372,18,2022-01-07
14210,28,256,97,47,2024-08-18
14211,2,29,499,13,2022-05-30
14212,29,351,294,59,2025-04-02
14213,28,4,308,16,2022-07-19
14214,25,390,153,20,2023-02-21
14215,9,8,430,49,2022-01-15
14216,26,436,45,36,2024-07-23
14217,16,102,460,40,2022-09-14
14218,2,405,265,35,2022-09-28
14219,14,32,389,22,2022-07-29
14220,14,64,285,53,2025-06-01
14221,29,318,372,22,2022-04-09
14222,14,193,268,31,2025-01-20
14223,25,210,213,44,2024-04-26
14224,6,80,352,13,2024-11-02
14225,29,379,379,34,2024-11-25
14226,20,60,359,31,2023-12-03
14227,9,205,489,27,2025-12-10
14228,1,363,20,37,2023-02-07
14229,10,131,308,20,2023-03-02
14230,14,230,64,46,2022-08-18
14231,5,11,437,34,2024-07-13
14232,21,332,86,33,2023-10-07
14233,26,417,370,48,2025-01-24
14234,19,227,427,10,2024-01-22
14235,25,170,127,31,2023-02-02
14236,7,124,50,15,2025-11-20
14237,10,311,438,44,2025-11-15
14238,12,168,152,27,2024-03-23
14239,1,423,319,49,2023-01-18
14240,7,439,96,60,2023-11-23
14241,13,66666,280,36,2023-04-29
14242,15,67,131,34,2024-03-14
14243,2,295,304,44,2025-11-10
14244,29,168,155,11,2023-08-31
14245,16,113,251,51,2022-02-14
14246,21,236,25,11,2024-06-17
14247,24,322,483,53,2022-12-25
14248,29,377,47,25,2024-09-15
14249,15,193,62,23,2024-04-28
14250,23,272,448,13,2025-07-04
14251,4,429,355,54,2023-03-21
14252,26,254,463,44,2025-04-28
14253,25,77,233,31,2023-04-19
14254,28,239,434,26,2024-01-20
14255,27,114,172,53,2023-12-24
14256,1,291,23,37,2022-10-04
14257,8,164,433,14,2023-09-18
14258,11,398,366,56,2024-01-07
14259,22,88,283,29,2023-07-16
14260,24,440,159,21,2022-11-22
14261,17,187,233,26,2025-08-10
14262,16,273,446,22,2023-06-03
14263,9,272,25,36,2023-09-23
14264,4,380,130,42,2024-08-25
14265,6,340,302,16,2022-09-01
14266,19,197,168,28,2024-02-11
14267,25,387,355,37,2024-02-29
14268,18,281,17,56,2023-03-26
14269,11,167,419,55,2023-04-12
14270,16,89,244,29,2023-12-23
14271,5,401,91,46,2024-02-14
14272,13,370,461,28,2025-11-29
14273,20,215,245,15,2025-05-04
14274,4,139,96,12,2023-08-10
14275,17,429,334,45,2025-10-29
14276,22,88,408,19,2022-11-25
14277,10,196,316,22,2023-02-02
14278,8,129,374,24,2023-05-08
14279,8,245,309,26,2022-06-05
14280,16,445,222,23,2023-10-07
14281,17,259,9,56,2025-06-23
14282,8,437,435,40,2025-07-10
14283,11,222,352,25,2024-11-05
14284,22,328,54,17,2024-11-19
14285,22,157,439,39,2023-10-26
14286,12,9,273,49,2022-12-31
14287,8,44,24,53,2023-09-06
14288,1,359,309,20,2025-02-07
14289,6,3,398,12,2023-01-19
14290,10,236,277,21,2022-08-05
14291,7,104,452,56,2024-03-26
14292,27,360,99,10,2023-08-17
14293,9,433,259,45,2025-11-03
14294,26,69,221,38,2022-01-21
14295,17,336,255,60,2024-11-27
14296,30,398,284,14,2024-12-30
14297,3,292,479,48,2025-02-16
14298,13,7,336,11,2025-12-29
14299,5,299,369,25,2024-06-26
14300,4,6,483,12,2023-10-15
14301,2,392,437,22,2023-12-04
14302,5,393,90,20,2025-07-01
14303,17,119,367,11,2025-06-17
14304,24,297,141,30,2022-04-26
14305,11,111,385,57,2022-07-04
14306,10,380,460,18,2024-09-12
14307,1,104,364,44,2023-04-11
14308,27,258,123,35,2024-10-03
14309,5,225,201,38,2022-07-31
14310,29,212,148,17,2025-10-01
14311,19,354,82,47,2025-01-06
14312,28,184,373,42,2025-08-11
14313,18,221,111,22,2024-01-08
14314,8,10,26,34,2024-03-12
14315,27,63,153,46,2025-12-09
14316,25,366,169,22,2023-06-22
14317,29,426,116,40,2024-11-15
14318,30,51,465,18,2022-10-18
14319,20,176,141,38,2024-02-08
14320,10,151,418,58,2022-03-24
14321,1,56,233,39,2022-12-20
14322,15,224,126,54,2022-01-11
14323,18,211,229,12,2022-01-06
14324,4,125,403,35,2024-11-25
14325,10,156,189,33,2024-08-06
14326,4,412,305,46,2025-09-25
14327,21,26,180,27,2023-02-12
14328,3,162,193,32,2022-02-13
14329,19,105,120,52,2025-01-15
14330,28,235,146,55,2023-12-14
14331,16,258,122,51,2024-06-06
14332,14,38,89,51,2024-04-06
14333,30,293,400,40,2025-01-12
14334,9,240,241,12,2022-06-17
14335,5,141,63,37,2022-02-22
14336,10,247,252,18,2024-11-26
14337,8,16,394,56,2024-12-30
14338,7,385,80,23,2025-10-11
14339,19,51,311,48,2025-11-12
14340,17,121,367,34,2022-04-21
14341,5,302,450,23,2022-10-06
14342,6,395,83,22,2025-09-20
14343,25,185,65,59,2025-04-20
14344,21,60,177,38,2023-08-16
14345,25,280,489,37,2024-03-04
14346,28,276,468,44,2024-05-26
14347,29,290,17,56,2022-05-28
14348,9,378,89,47,2023-07-15
14349,13,255,22,52,2022-02-18
14350,10,41,188,56,2024-11-23
14351,13,233,168,12,2022-08-31
14352,4,50,202,35,2024-09-01
14353,4,71,482,51,2022-08-06
14354,25,389,151,45,2023-11-01
14355,28,148,444,31,2024-06-09
14356,12,262,448,48,2024-10-18
14357,25,307,238,60,2023-11-10
14358,21,146,469,31,2022-12-15
14359,13,97,76,57,2023-03-28
14360,3,151,111,59,2023-06-04
14361,16,416,23,57,2024-08-13
14362,15,308,221,53,2025-12-30
14363,21,421,353,32,2022-02-23
14364,9,363,87,56,2024-09-26
14365,26,98,496,45,2024-09-14
14366,10,255,283,55,2022-05-18
14367,18,309,474,11,2022-10-08
14368,3,45,444,11,2025-05-19
14369,6,190,10,58,2023-07-15
14370,24,220,133,40,2023-01-22
14371,19,235,209,54,2024-10-28
14372,28,86,181,29,2022-03-03
14373,14,32,397,31,2024-03-12
14374,15,178,80,33,2024-05-26
14375,13,385,101,19,2023-01-05
14376,29,306,117,24,2025-11-01
14377,18,58,361,21,2022-03-13
14378,5,82,269,52,2025-10-20
14379,8,47,80,39,2025-07-06
14380,11,112,265,21,2023-11-19
14381,11,402,448,53,2022-02-17
14382,1,214,115,32,2022-10-18
14383,8,70,214,43,2023-10-04
14384,28,115,446,30,2024-10-26
14385,5,43,481,29,2024-06-07
14386,24,88,246,42,2024-11-06
14387,10,46,450,36,2025-12-15
14388,12,357,425,35,2022-10-16
14389,9,195,242,29,2025-06-14
14390,17,433,86,59,2022-06-16
14391,11,206,445,38,2022-04-25
14392,12,99,216,18,2022-08-16
14393,17,181,435,34,2023-01-21
14394,11,401,411,45,2023-03-10
14395,15,360,47,17,2025-02-09
14396,19,317,466,21,2023-03-03
14397,7,442,472,39,2022-07-16
14398,4,283,110,58,2023-02-06
14399,15,151,438,59,2025-02-07
14400,27,314,143,50,2025-06-27
14401,10,125,24,45,2024-01-03
14402,8,400,363,22,2022-05-26
14403,27,302,358,58,2022-11-20
14404,2,399,196,13,2024-07-04
14405,16,395,461,35,2022-05-24
14406,7,354,308,60,2025-10-03
14407,20,20,418,21,2024-09-12
14408,13,173,441,27,2024-02-07
14409,5,27,312,41,2024-04-19
14410,16,222,81,21,2023-01-11
14411,23,190,274,53,2023-08-26
14412,25,202,311,60,2022-03-10
14413,21,132,230,55,2023-02-27
14414,10,127,15,16,2023-03-12
14415,2,7,476,19,2022-08-31
14416,20,299,217,40,2025-09-04
14417,12,347,281,42,2023-07-11
14418,23,372,447,25,2024-08-08
14419,16,163,370,21,2023-07-31
14420,26,414,464,21,2024-12-22
14421,8,317,362,16,2022-11-10
14422,22,190,150,25,2025-12-10
14423,13,239,121,30,2023-04-06
14424,17,407,257,37,2025-08-23
14425,27,40,163,58,2022-04-08
14426,7,267,314,29,2023-01-25
14427,26,319,83,32,2022-01-19
14428,15,203,133,49,2022-09-01
14429,27,120,485,55,2022-03-30
14430,1,339,309,44,2023-10-24
14431,15,423,301,32,2024-11-28
14432,3,66,468,23,2022-02-27
14433,9,227,423,45,2024-09-16
14434,10,40,216,37,2025-09-16
14435,15,141,344,16,2022-11-07
14436,15,209,310,29,2022-02-23
14437,4,92,228,31,2023-02-18
14438,7,67,231,31,2025-01-06
14439,2,4,337,21,2023-07-08
14440,9,155,473,36,2022-08-18
14441,20,129,409,19,2023-07-16
14442,2,47,86,28,2024-10-10
14443,22,40,291,19,2023-07-23
14444,21,2,269,21,2025-04-30
14445,27,213,150,27,2023-10-06
14446,21,63,417,28,2024-01-08
14447,22,236,241,14,2023-01-08
14448,3,253,83,10,2025-02-19
14449,9,243,202,56,2022-06-29
14450,18,146,436,24,2023-04-13
14451,6,45,72,46,2024-07-19
14452,17,317,337,36,2025-11-18
14453,7,313,182,16,2025-11-03
14454,20,238,12,55,2025-07-21
14455,16,159,256,47,2023-12-15
14456,12,33,415,20,2022-09-15
14457,11,373,356,59,2025-09-28
14458,15,195,244,48,2025-07-21
14459,27,34,37,21,2022-01-09
14460,3,161,294,43,2022-07-17
14461,5,418,169,33,2023-04-25
14462,13,412,386,31,2022-02-28
14463,7,274,72,34,2024-12-11
14464,3,92,432,29,2023-12-28
14465,8,133,332,47,2025-10-30
14466,30,55,327,39,2023-07-05
14467,6,385,1,54,2024-03-29
14468,29,288,61,22,2022-04-05
14469,28,8,162,45,2025-11-04
14470,26,194,233,39,2022-01-11
14471,27,113,366,14,2025-06-21
14472,10,335,419,46,2022-06-19
14473,8,80,473,51,2025-04-07
14474,11,403,353,21,2025-06-08
14475,21,256,384,30,2025-02-05
14476,29,167,112,32,2023-11-20
14477,27,190,211,46,2024-11-28
14478,11,29,478,38,2022-02-24
14479,7,167,419,45,2023-06-21
14480,15,67,282,28,2022-03-27
14481,5,353,161,41,2025-07-12
14482,11,68,103,44,2025-03-06
14483,24,214,357,48,2022-04-09
14484,16,262,57,44,2025-03-06
14485,22,252,183,53,2023-05-05
14486,22,68,57,32,2024-01-07
14487,30,14,62,32,2025-12-28
14488,12,383,255,60,2022-02-19
14489,14,156,160,48,2022-07-30
14490,27,276,414,41,2025-05-07
14491,19,177,311,11,2023-07-02
14492,2,238,38,56,2025-07-11
14493,11,268,45,47,2025-09-19
14494,30,27,10,31,2022-05-31
14495,24,359,480,44,2023-07-06
14496,27,288,94,49,2023-06-03
14497,18,345,356,30,2025-03-20
14498,2,63,118,60,2022-04-18
14499,9,367,228,45,2022-03-06
14500,28,109,21,23,2024-09-06
14501,28,84,409,18,2022-12-08
14502,17,43,436,55,2025-10-10
14503,8,424,287,50,2023-01-29
14504,9,168,106,23,2025-05-09
14505,23,446,330,17,2025-05-09
14506,12,181,260,25,2023-06-14
14507,23,404,111,15,2024-03-10
14508,18,308,338,28,2024-08-31
14509,2,135,164,12,2022-02-02
14510,8,121,4,58,2022-06-22
14511,18,317,250,29,2023-03-18
14512,6,415,106,36,2025-01-29
14513,6,152,420,57,2023-08-10
14514,30,295,496,53,2022-02-09
14515,7,379,163,44,2023-07-17
14516,27,418,251,45,2024-09-18
14517,30,49,253,44,2023-01-05
14518,28,70,3,44,2022-09-08
14519,10,78,492,13,2024-05-05
14520,5,265,423,18,2025-02-13
14521,11,259,333,36,2022-09-03
14522,8,388,58,14,2022-08-04
14523,20,66666,97,37,2024-01-21
14524,9,180,320,47,2025-02-04
14525,22,94,402,13,2025-10-03
14526,7,188,58,53,2022-03-13
14527,5,157,239,43,2025-02-19
14528,26,152,340,42,2024-05-23
14529,24,367,59,25,2023-10-17
14530,28,231,243,57,2022-07-28
14531,4,113,267,39,2022-05-07
14532,11,21,312,48,2023-12-07
14533,30,76,191,35,2024-09-22
14534,1,444,57,28,2022-05-06
14535,24,73,371,40,2024-06-19
14536,22,186,163,25,2025-09-25
14537,30,208,494,56,2025-07-23
14538,7,5,278,17,2025-12-04
14539,5,251,117,11,2024-11-08
14540,27,26,347,21,2025-10-09
14541,5,136,206,35,2024-10-31
14542,8,394,347,24,2025-01-02
14543,3,346,197,14,2022-09-19
14544,15,333,71,19,2023-12-22
14545,4,192,380,52,2024-05-12
14546,18,314,497,59,2023-03-06
14547,20,423,499,52,2023-10-09
14548,22,23,468,27,2023-05-09
14549,21,331,284,34,2024-02-25
14550,13,167,268,42,2024-11-20
14551,20,186,23,19,2023-10-07
14552,22,202,249,45,2025-06-30
14553,5,195,479,37,2023-01-23
14554,19,185,67,60,2022-04-05
14555,11,308,328,36,2022-06-15
14556,22,236,214,55,2022-11-28
14557,18,51,295,16,2023-02-09
14558,28,28,481,19,2025-02-24
14559,13,406,410,32,2023-02-25
14560,9,38,479,52,2024-02-09
14561,29,337,176,52,2024-01-10
14562,21,27,363,23,2024-05-01
14563,6,443,79,53,2022-02-26
14564,5,182,408,51,2024-01-24
14565,16,20,93,33,2025-10-18
14566,4,283,267,44,2023-06-20
14567,14,175,193,18,2023-05-16
14568,26,146,106,21,2022-09-25
14569,8,175,167,50,2022-07-04
14570,1,73,163,58,2024-02-24
14571,28,102,366,53,2025-01-17
14572,26,54,156,40,2025-09-02
14573,14,97,130,57,2022-08-06
14574,21,8,222,30,2024-11-08
14575,19,81,390,12,2022-12-28
14576,7,225,379,14,2023-02-28
14577,19,435,48,27,2025-04-01
14578,21,204,271,30,2025-06-23
14579,9,323,204,54,2023-04-21
14580,10,155,99,44,2023-09-26
14581,15,265,446,23,2023-05-29
14582,1,46,27,58,2025-08-09
14583,23,169,307,51,2023-10-30
14584,19,94,275,35,2024-08-11
14585,10,149,189,11,2024-01-28
14586,25,383,50,53,2023-12-02
14587,26,204,132,20,2023-02-06
14588,5,425,213,25,2023-08-26
14589,21,313,496,14,2025-04-15
14590,6,31,464,60,2022-08-22
14591,23,414,363,34,2022-08-15
14592,16,226,141,56,2022-03-04
14593,14,281,383,10,2022-04-17
14594,4,165,436,49,2024-01-04
14595,19,174,235,27,2023-08-27
14596,13,65,84,33,2022-03-01
14597,8,361,467,59,2023-03-05
14598,16,220,292,39,2025-10-07
14599,25,69,255,23,2022-12-27
14600,14,307,172,18,2022-12-18
14601,5,316,153,31,2025-10-02
14602,13,13,292,21,2023-10-22
14603,3,295,130,22,2022-10-04
14604,17,143,233,48,2022-12-23
