OrderID,OrderDate,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,ShippingMethod,OrderStatus
40776,2023-11-01 00:00:00,6545,28,327,,,Standard,Shipped
40777,2023-12-24 00:00:00,1432,22,262,8.0,PayPal,Next Day,Delivered
40778,2025-10-18 00:00:00,3598,24,279,,Mastercard,Standard,Delivered
40779,2024-07-29 00:00:00,6496,17,196,,Visa,Next Day,Cancelled
40780,2024-01-03 00:00:00,5398,1,2,,Google Pay,Standard,Delivered
40781,2022-08-02 00:00:00,327,20,240,,Mastercard,Standard,Packed
40782,2025-03-29 00:00:00,3271,26,304,,Visa,Express,Delivered
40783,2025-12-01 00:00:00,4388,12,144,,,Express,Delivered
40784,2023-11-20 00:00:00,4227,21,242,,PayPal,Standard,Cancelled
40785,2022-06-14 00:00:00,2594,9,106,,Bank Transfer,Express,Delivered
40786,2025-12-03 00:00:00,4663,15,171,,Google Pay,Next Day,Cancelled
40787,2025-07-02 00:00:00,1704,18,205,21.0,Google Pay,Standard,Cancelled
40788,2024-03-22 00:00:00,2745,27,310,,Mastercard,Standard,Delivered
40789,2023-04-20 00:00:00,7500,17,196,,Bank Transfer,Express,Shipped
40790,2025-07-22 00:00:00,999999,2,19,,Mastercard,Standard,Delivered
40791,2023-12-15 00:00:00,413,23,268,8.0,Apple Pay,Express,Shipped
40792,2025-12-02 00:00:00,7241,2,21,,Google Pay,Next Day,Delivered
40793,2023-11-26 00:00:00,132,29,333,,Google Pay,Next Day,Delivered
40794,2024-06-14 00:00:00,3150,4,38,,Mastercard,Standard,Pending
40795,2023-02-06 00:00:00,5412,29,338,,PayPal,Next Day,Delivered
40796,2023-09-14 00:00:00,2059,29,333,,Mastercard,Standard,Delivered
40797,2022-09-11 00:00:00,5392,2,23,,Apple Pay,Next Day,Delivered
40798,2022-08-28 00:00:00,5642,25,88888,4.0,Google Pay,Standard,Delivered
40799,2024-12-01 00:00:00,5727,22,256,,Google Pay,Standard,Cancelled
40800,2022-12-04 00:00:00,3410,2,17,,PayPal,Express,Shipped
40801,2025-06-30 00:00:00,619,14,162,,Visa,Next Day,Delivered
40802,2023-06-02 00:00:00,5331,20,229,,Apple Pay,Next Day,Delivered
40803,2022-05-06 00:00:00,2926,10,109,,Google Pay,Next Day,Shipped
40804,2023-06-23 00:00:00,784,23,267,,Google Pay,Next Day,Cancelled
40805,2022-03-17 00:00:00,4140,28,318,,Visa,Next Day,Delivered
40806,2023-11-15 00:00:00,190,11,129,,Bank Transfer,Standard,Delivered
40807,2024-06-20 00:00:00,562,29,330,,Visa,Express,Delivered
40808,2024-11-12 00:00:00,6378,22,255,,PayPal,Next Day,Returned
40809,2025-08-29 00:00:00,1970,9999,111,,Bank Transfer,Standard,Delivered
40810,2025-11-13 00:00:00,2287,17,195,,,Next Day,Returned
40811,2023-08-08 00:00:00,999999,27,313,,Google Pay,Express,Cancelled
40812,2022-01-28 00:00:00,6065,17,199,,Bank Transfer,Standard,Shipped
40813,2024-12-01 00:00:00,1256,25,289,,Bank Transfer,Next Day,Delivered
40814,2024-12-18 00:00:00,6480,17,203,,Bank Transfer,Next Day,Packed
40815,2025-12-13 00:00:00,5932,6,64,20.0,Visa,Next Day,Delivered
40816,2024-07-21 00:00:00,5033,28,325,,Apple Pay,Next Day,Delivered
40817,2024-11-05 00:00:00,4193,22,255,,Bank Transfer,Standard,Cancelled
40818,2025-06-29 00:00:00,2356,20,236,21.0,Mastercard,Next Day,Cancelled
40819,2023-04-21 00:00:00,1636,23,273,,Mastercard,Next Day,Delivered
40820,2025-07-28 00:00:00,4535,20,232,,Apple Pay,Express,Delivered
40821,2024-04-05 00:00:00,3559,11,126,,Visa,Standard,Delivered
40822,2022-11-07 00:00:00,794,3,32,,Bank Transfer,Next Day,Delivered
40823,2025-01-09 00:00:00,5595,27,316,,Apple Pay,Express,Returned
40824,2024-12-06 00:00:00,5800,2,24,,Mastercard,Next Day,Delivered
40825,2023-09-01 00:00:00,2664,1,11,,Bank Transfer,Express,Delivered
40826,2024-07-13 00:00:00,6152,12,144,,Mastercard,Next Day,Delivered
40827,2023-10-04 00:00:00,560,26,303,,Google Pay,Express,Shipped
40828,2023-12-12 00:00:00,4575,2,15,8.0,Mastercard,Express,Returned
40829,2023-05-12 00:00:00,5747,22,252,,PayPal,Express,Shipped
40830,2022-02-26 00:00:00,6639,27,314,,Visa,Standard,Delivered
40831,2022-10-21 00:00:00,7265,9,105,,Mastercard,Express,Pending
40832,2024-08-15 00:00:00,2563,16,187,,Mastercard,Express,Delivered
40833,2023-10-05 00:00:00,4898,28,322,,Mastercard,Express,Delivered
40834,2022-04-22 00:00:00,5331,9999,17,,Mastercard,Next Day,Delivered
40835,2024-12-15 00:00:00,3595,22,260,,Mastercard,Next Day,Cancelled
40836,2022-09-01 00:00:00,1566,15,172,,Bank Transfer,Next Day,Delivered
40837,2024-12-13 00:00:00,361,17,203,14.0,Visa,Standard,Pending
40838,2022-11-27 00:00:00,3467,5,50,1.0,Apple Pay,Next Day,Packed
40839,2025-09-27 00:00:00,5316,25,286,,Apple Pay,Express,Shipped
40840,2024-11-14 00:00:00,5422,17,204,,PayPal,Next Day,Shipped
40841,2023-08-09 00:00:00,1946,6,65,,Apple Pay,Next Day,Cancelled
40842,2023-12-03 00:00:00,5791,15,177,,Google Pay,Standard,Delivered
40843,2025-12-13 00:00:00,2473,4,38,,Bank Transfer,Standard,Delivered
40844,2022-09-10 00:00:00,6478,8,89,,Bank Transfer,Express,Shipped
40845,2023-12-16 00:00:00,7189,23,273,8.0,Visa,Standard,Delivered
40846,2023-06-17 00:00:00,6776,25,288,9.0,Visa,Next Day,Returned
40847,2023-05-20 00:00:00,7274,9,102,,Apple Pay,Next Day,Delivered
40848,2025-05-15 00:00:00,5308,9,99,,PayPal,Next Day,Shipped
40849,2025-07-09 00:00:00,1165,20,236,,Bank Transfer,Next Day,Pending
40850,2024-03-20 00:00:00,6393,2,21,,Google Pay,Express,Cancelled
40851,2023-12-02 00:00:00,3420,16,181,,Google Pay,Next Day,Delivered
40852,2022-05-09 00:00:00,57,3,27,30.0,Bank Transfer,Express,Pending
40853,2023-07-10 00:00:00,6073,23,270,,Mastercard,Express,Delivered
40854,2025-03-09 00:00:00,999999,8,88,,Google Pay,Express,Shipped
40855,2022-08-07 00:00:00,1682,12,142,,PayPal,Express,Delivered
40856,2025-06-22 00:00:00,1616,12,135,,Mastercard,Standard,Delivered
40857,2024-04-02 00:00:00,514,16,183,,Mastercard,Express,Delivered
40858,2025-09-23 00:00:00,6985,10,113,,Apple Pay,Standard,Delivered
40859,2024-04-07 00:00:00,1958,22,257,,Mastercard,Standard,Pending
40860,2023-11-01 00:00:00,6754,13,146,,PayPal,Express,Delivered
40861,2025-10-19 00:00:00,5422,26,301,,Google Pay,Next Day,Delivered
40862,2023-03-19 00:00:00,4556,1,9,,Mastercard,Standard,Packed
40863,2024-11-03 00:00:00,3318,26,306,,Google Pay,Next Day,Delivered
40864,2025-05-12 00:00:00,6790,15,88888,,Apple Pay,Standard,Delivered
40865,2022-11-11 00:00:00,6808,29,329,,Google Pay,Express,Returned
40866,2022-07-05 00:00:00,5609,6,64,3.0,Bank Transfer,Next Day,Pending
40867,2025-01-19 00:00:00,7052,16,181,,Mastercard,Next Day,Pending
40868,2022-06-10 00:00:00,3215,12,135,,Visa,Express,Delivered
40869,2024-05-25 00:00:00,5071,15,174,,Apple Pay,Next Day,Delivered
40870,2024-02-28 00:00:00,6084,5,54,,Mastercard,Standard,Cancelled
40871,2022-11-15 00:00:00,2840,15,170,,PayPal,Standard,Delivered
40872,2023-10-18 00:00:00,16,27,315,,Visa,Next Day,Delivered
40873,2022-12-11 00:00:00,2545,3,25,,Visa,Express,Delivered
40874,2025-10-02 00:00:00,1861,18,211,,Google Pay,Express,Delivered
40875,2024-08-10 00:00:00,3471,9,103,,PayPal,Standard,Returned
40876,2023-02-30,6602,22,262,,Visa,Express,Delivered
40877,2024-12-11 00:00:00,941,7,75,14.0,Mastercard,Next Day,Delivered
40878,2022-05-29 00:00:00,4941,29,335,31.0,PayPal,Next Day,Cancelled
40879,2023-09-26 00:00:00,5918,12,134,,PayPal,Standard,Delivered
40880,2024-11-17 00:00:00,2736,23,266,,Google Pay,Next Day,Delivered
40881,2024-03-04 00:00:00,6811,7,81,,Google Pay,Standard,Pending
40882,2023-09-28 00:00:00,1033,13,152,,PayPal,Next Day,Delivered
40883,2024-11-28 00:00:00,1848,13,148,,Bank Transfer,Next Day,Returned
40884,2025-03-09 00:00:00,7100,25,288,,Visa,Express,Returned
40885,2023-03-18 00:00:00,6583,17,196,,Visa,Next Day,Delivered
40886,2023-06-29 00:00:00,5391,7,75,,Visa,Express,Delivered
40887,2023-01-13 00:00:00,145,27,313,,Visa,Next Day,Delivered
40888,2022-04-24 00:00:00,4695,1,11,,Google Pay,Standard,Delivered
40889,2023-01-27 00:00:00,4647,21,248,,Apple Pay,Next Day,Returned
40890,2025-06-06 00:00:00,6493,27,307,23.0,Bank Transfer,Next Day,Cancelled
40891,2022-03-15 00:00:00,5456,29,334,,PayPal,Express,Delivered
40892,2024-11-20 00:00:00,4401,2,22,,Bank Transfer,Standard,Delivered
40893,2022-02-05 00:00:00,194,30,349,,Apple Pay,Next Day,Delivered
40894,2024-07-28 00:00:00,1328,7,83,,Apple Pay,Next Day,Cancelled
40895,2022-11-24 00:00:00,428,15,180,,Bank Transfer,Standard,Cancelled
40896,2022-06-10 00:00:00,2104,23,269,,Apple Pay,Express,Packed
40897,2023-11-24 00:00:00,4684,8,92,7.0,Google Pay,Express,Delivered
40898,2022-08-20 00:00:00,5632,18,209,4.0,Mastercard,Standard,Delivered
40899,2022-11-25 00:00:00,3962,20,232,,Apple Pay,Next Day,Delivered
40900,2022-09-23 00:00:00,276,19,217,,PayPal,Next Day,Delivered
40901,2022-11-30 00:00:00,2888,3,25,,Mastercard,Standard,Delivered
40902,2023-10-22 00:00:00,4913,28,326,,Bank Transfer,Express,Delivered
40903,2024-08-28 00:00:00,4897,9,107,,Google Pay,Next Day,Shipped
40904,2025-12-11 00:00:00,226,1,1,20.0,Bank Transfer,Next Day,Delivered
40905,2023-08-17 00:00:00,2382,3,36,,Visa,Express,Delivered
40906,2024-03-05 00:00:00,4498,9,105,,Visa,Express,Delivered
40907,2025-03-29 00:00:00,7184,10,109,,Apple Pay,Express,Pending
40908,2023-07-18 00:00:00,2793,5,50,,,Standard,Pending
40909,2025-06-29 00:00:00,2919,7,73,,PayPal,Standard,Packed
40910,2024-09-11 00:00:00,999999,20,229,,Visa,Express,Shipped
40911,2023-11-28 00:00:00,999999,15,170,,Apple Pay,Express,Delivered
40912,2023-06-30 00:00:00,4768,9,106,,Mastercard,Standard,Packed
40913,2024-01-03 00:00:00,5711,18,213,,Apple Pay,Express,Cancelled
40914,2024-12-07 00:00:00,7427,9,99,,Google Pay,Express,Delivered
40915,2023-10-30 00:00:00,2428,18,212,,Mastercard,Standard,Cancelled
40916,2023-02-26 00:00:00,4733,15,176,,Google Pay,Next Day,Delivered
40917,2022-08-22 00:00:00,5613,17,203,,PayPal,Next Day,Shipped
40918,2024-12-17 00:00:00,6876,24,280,14.0,PayPal,Standard,Delivered
40919,2025-06-08 00:00:00,4560,3,31,23.0,Apple Pay,Express,Cancelled
40920,2022-07-23 00:00:00,7435,12,142,,Mastercard,Express,Delivered
40921,2022-06-14 00:00:00,4283,8,89,,Apple Pay,Express,Cancelled
40922,2024-10-19 00:00:00,2445,2,22,,,Next Day,Delivered
40923,2024-04-07 00:00:00,6910,24,282,,Apple Pay,Next Day,Delivered
40924,2024-10-23 00:00:00,6922,24,281,,Google Pay,Express,Shipped
40925,2022-01-09 00:00:00,5893,5,56,,Visa,Express,Pending
40926,2023-03-18 00:00:00,2150,15,174,,Bank Transfer,Standard,Delivered
40927,2025-10-09 00:00:00,6280,3,35,,PayPal,Standard,Cancelled
40928,2022-07-02 00:00:00,6440,12,135,,Bank Transfer,Express,Shipped
40929,2025-11-24 00:00:00,999999,22,262,,PayPal,Next Day,Shipped
40930,2022-04-13 00:00:00,2502,20,239,,Mastercard,Next Day,Shipped
40931,2025-10-10 00:00:00,6062,2,15,,Bank Transfer,Next Day,Delivered
40932,2023-09-29 00:00:00,4061,18,214,,PayPal,Next Day,Delivered
40933,2025-04-26 00:00:00,1032,14,158,,Visa,Standard,Cancelled
40934,2022-07-12 00:00:00,453,1,5,,Visa,Express,Delivered
40935,2022-01-19 00:00:00,6059,2,18,,Visa,Express,Delivered
40936,2025-03-30 00:00:00,1274,7,77,,Apple Pay,Express,Returned
40937,2024-10-17 00:00:00,1584,9,102,,Apple Pay,Express,Shipped
40938,2022-11-06 00:00:00,973,8,88,,Visa,Express,Returned
40939,2024-08-14 00:00:00,4681,17,198,,Google Pay,Standard,Cancelled
40940,2025-06-12 00:00:00,2548,12,138,,PayPal,Express,Shipped
40941,2023-08-18 00:00:00,3771,1,9,,Bank Transfer,Next Day,Pending
40942,2022-12-18 00:00:00,6610,13,151,,Google Pay,Standard,Cancelled
40943,2024-12-13 00:00:00,3463,27,311,,Visa,Express,Delivered
40944,2022-08-09 00:00:00,33,25,287,,Mastercard,Next Day,Shipped
40945,2025-11-25 00:00:00,4602,8,93,19.0,Apple Pay,Standard,Delivered
40946,2024-09-28 00:00:00,756,30,350,,PayPal,Standard,Cancelled
40947,2024-11-25 00:00:00,7028,6,62,,PayPal,Next Day,Delivered
40948,2022-02-14 00:00:00,56,21,245,,Mastercard,Express,Returned
40949,2022-09-23 00:00:00,6155,8,94,,,Next Day,Delivered
40950,2023-01-11 00:00:00,7114,10,113,,Visa,Next Day,Delivered
40951,2024-02-24 00:00:00,2720,4,47,39.0,Bank Transfer,Next Day,Returned
40952,2025-11-26 00:00:00,1906,8,94,19.0,Bank Transfer,Standard,Delivered
40953,2022-06-05 00:00:00,4238,11,127,,Bank Transfer,Express,Delivered
40954,2022-07-31 00:00:00,2508,19,228,,,Next Day,Delivered
40955,2022-09-25 00:00:00,5246,5,59,,PayPal,Express,Delivered
40956,2024-02-29 00:00:00,988,27,317,,Visa,Next Day,Delivered
40957,2022-09-12 00:00:00,1742,3,30,,Bank Transfer,Standard,Returned
40958,2024-12-14 00:00:00,2266,19,217,,PayPal,Next Day,Delivered
40959,2022-07-10 00:00:00,2669,1,2,,Apple Pay,Next Day,Delivered
40960,2023-07-03 00:00:00,4358,24,280,,PayPal,Express,Cancelled
40961,2022-08-01 00:00:00,1476,2,20,,PayPal,Standard,Shipped
40962,2025-03-08 00:00:00,2422,17,193,,PayPal,Standard,Delivered
40963,2024-09-07 00:00:00,6809,11,123,,Visa,Express,Returned
40964,2025-04-06 00:00:00,6220,17,197,,Apple Pay,Express,Returned
40965,2023-02-07 00:00:00,6072,15,177,,PayPal,Next Day,Packed
40966,2024-03-01 00:00:00,3192,3,34,,Apple Pay,Next Day,Delivered
40967,2025-06-23 00:00:00,6527,9,100,,Bank Transfer,Express,Returned
40968,2022-02-08 00:00:00,5875,22,257,,Apple Pay,Express,Delivered
40969,2022-10-28 00:00:00,6465,26,304,,Mastercard,Next Day,Delivered
40970,2025-05-28 00:00:00,1830,25,287,,PayPal,Express,Delivered
40971,2025-05-26 00:00:00,310,30,350,,Apple Pay,Express,Delivered
40972,2022-10-02 00:00:00,1359,19,222,,PayPal,Next Day,Packed
40973,2024-08-17 00:00:00,6416,16,183,,Bank Transfer,Express,Delivered
40974,2025-07-29 00:00:00,1693,9,99,,Google Pay,Next Day,Cancelled
40975,2025-07-26 00:00:00,3642,2,23,,PayPal,Standard,Shipped
40976,2024-03-30 00:00:00,7412,17,198,,Apple Pay,Standard,Delivered
40977,2022-06-08 00:00:00,7437,7,81,,Visa,Standard,Delivered
40978,2024-08-12 00:00:00,2065,12,144,,Google Pay,Next Day,Returned
40979,2022-10-14 00:00:00,4672,7,79,,Bank Transfer,Standard,Delivered
40980,2022-06-12 00:00:00,359,28,318,,Visa,Next Day,Cancelled
40981,2023-09-26 00:00:00,3446,18,211,,Google Pay,Standard,Shipped
40982,2025-11-29 00:00:00,868,8,85,,Google Pay,Express,Pending
40983,2023-06-16 00:00:00,4223,1,6,9.0,Visa,Express,Pending
40984,2023-11-23 00:00:00,999999,24,274,,Bank Transfer,Standard,Delivered
40985,2023-11-24 00:00:00,3339,15,170,,Google Pay,Express,Delivered
40986,2025-12-06 00:00:00,6963,5,52,,Mastercard,Express,Packed
40987,2025-07-08 00:00:00,5558,20,233,,Visa,Express,Delivered
40988,2022-08-19 00:00:00,265,13,150,,Apple Pay,Express,Delivered
40989,2024-01-14 00:00:00,1082,17,197,,Visa,Standard,Shipped
40990,2025-06-15 00:00:00,3622,8,92,21.0,Visa,Express,Delivered
40991,2022-12-20 00:00:00,5510,24,280,,Bank Transfer,Next Day,Delivered
40992,2022-08-25 00:00:00,759,16,188,4.0,Google Pay,Express,Delivered
40993,2023-06-03 00:00:00,1182,30,342,,PayPal,Express,Delivered
40994,2022-11-30 00:00:00,587,19,227,,Mastercard,Express,Delivered
40995,2022-03-05 00:00:00,6260,18,205,,Mastercard,Standard,Delivered
40996,2024-06-28 00:00:00,934,23,273,15.0,PayPal,Standard,Returned
40997,2025-11-28 00:00:00,6816,23,270,,Bank Transfer,Express,Cancelled
40998,2022-06-17 00:00:00,2567,22,262,3.0,Bank Transfer,Next Day,Returned
40999,2022-06-26 00:00:00,4007,2,19,,PayPal,Standard,Delivered
41000,2025-03-15 00:00:00,61,1,1,,Bank Transfer,Express,Delivered
41001,2022-08-28 00:00:00,7277,18,206,,PayPal,Express,Delivered
41002,2025-06-22 00:00:00,1869,8,95,21.0,PayPal,Express,Delivered
41003,2025-12-14 00:00:00,3132,2,15,,Visa,Standard,Delivered
41004,2025-10-28 00:00:00,606,5,52,,Mastercard,Next Day,Packed
41005,2022-12-02 00:00:00,7147,15,169,,Bank Transfer,Standard,Delivered
41006,2023-10-05 00:00:00,2184,29,330,,Mastercard,Express,Packed
41007,2023-12-03 00:00:00,6012,2,20,,Visa,Express,Packed
41008,2024-04-09 00:00:00,4695,23,268,,Mastercard,Next Day,Delivered
41009,2024-08-07 00:00:00,419,21,248,,Google Pay,Next Day,Delivered
41010,2025-11-30 00:00:00,730,25,291,,Apple Pay,Next Day,Delivered
41011,2023-03-24 00:00:00,376,13,152,,Apple Pay,Standard,Delivered
41012,2025-12-19 00:00:00,5222,27,313,,PayPal,Express,Delivered
41013,2025-02-23 00:00:00,6829,13,151,,Google Pay,Standard,Pending
41014,2025-07-24 00:00:00,2984,1,6,,Mastercard,Express,Delivered
41015,2025-11-09 00:00:00,7095,9,99,,Bank Transfer,Next Day,Shipped
41016,2025-05-04 00:00:00,959,17,200,,Bank Transfer,Standard,Shipped
41017,2025-01-18 00:00:00,6823,12,142,,Apple Pay,Express,Pending
41018,2025-12-13 00:00:00,6428,8,85,,Apple Pay,Standard,Packed
41019,2023-06-27 00:00:00,481,14,158,,Google Pay,Standard,Pending
41020,2022-12-11 00:00:00,436,20,231,2.0,PayPal,Express,Returned
41021,2024-11-28 00:00:00,3059,1,4,13.0,Google Pay,Standard,Delivered
41022,2022-12-07 00:00:00,3820,14,157,,Apple Pay,Next Day,Packed
41023,2023-12-05 00:00:00,7128,30,342,,PayPal,Express,Shipped
41024,2024-11-24 00:00:00,626,4,40,,PayPal,Express,Delivered
41025,2025-09-01 00:00:00,593,22,256,,Google Pay,Next Day,Pending
41026,2023-07-17 00:00:00,4320,9,100,,Apple Pay,Standard,Cancelled
41027,2025-08-25 00:00:00,6546,21,245,,Mastercard,Express,Delivered
41028,2025-07-31 00:00:00,1612,1,2,,Apple Pay,Standard,Delivered
41029,2025-10-21 00:00:00,1373,2,16,,Google Pay,Express,Returned
41030,2022-07-27 00:00:00,1828,15,178,,Visa,Next Day,Packed
41031,2024-08-16 00:00:00,5255,26,300,,Bank Transfer,Express,Returned
41032,2025-07-25 00:00:00,3913,2,14,,PayPal,Express,Delivered
41033,2025-05-22 00:00:00,967,27,314,,PayPal,Standard,Delivered
41034,2025-10-11 00:00:00,4354,26,302,,Mastercard,Standard,Packed
41035,2025-09-29 00:00:00,1075,21,251,,Mastercard,Standard,Delivered
41036,2023-01-22 00:00:00,4235,22,262,,Bank Transfer,Standard,Delivered
41037,2025-10-09 00:00:00,1486,19,224,,Google Pay,Express,Delivered
41038,2025-01-22 00:00:00,6419,26,302,27.0,Apple Pay,Next Day,Shipped
41039,2022-01-24 00:00:00,6038,14,166,,Mastercard,Standard,Cancelled
41040,2023-11-12 00:00:00,5794,2,16,,Mastercard,Express,Delivered
41041,2023-06-14 00:00:00,249,29,338,,Google Pay,Next Day,Delivered
41042,2023-07-08 00:00:00,6752,20,240,,Visa,Next Day,Delivered
41043,2025-10-07 00:00:00,999999,6,68,,PayPal,Next Day,Delivered
41044,2024-03-13 00:00:00,657,3,30,,Visa,Next Day,Delivered
41045,2024-11-06 00:00:00,6616,15,177,,Visa,Standard,Cancelled
41046,2022-07-29 00:00:00,3631,23,264,,PayPal,Express,Delivered
41047,2023-05-16 00:00:00,2195,4,46,,Mastercard,Standard,Cancelled
41048,2024-08-13 00:00:00,3490,25,295,,Apple Pay,Standard,Delivered
41049,2022-11-01 00:00:00,6177,8,85,,PayPal,Express,Delivered
41050,2024-10-18 00:00:00,6287,20,236,,Bank Transfer,Express,Delivered
41051,2023-02-18 00:00:00,6226,18,206,,,Express,Delivered
41052,2022-11-10 00:00:00,3043,30,346,,Visa,Standard,Delivered
41053,2025-02-28 00:00:00,4907,25,287,,PayPal,Express,Shipped
41054,2024-07-10 00:00:00,4729,22,256,35.0,,Standard,Delivered
41055,2025-03-04 00:00:00,693,20,239,,Mastercard,Next Day,Delivered
41056,2025-07-07 00:00:00,5320,6,63,,PayPal,Standard,Delivered
41057,2023-03-14 00:00:00,453,17,200,,Visa,Express,Delivered
41058,2023-08-17 00:00:00,5585,4,42,,Bank Transfer,Standard,Returned
41059,2022-02-25 00:00:00,4637,19,226,,Visa,Next Day,Cancelled
41060,2025-03-03 00:00:00,4725,2,22,,Apple Pay,Express,Delivered
41061,2025-11-26 00:00:00,1842,9,108,19.0,Bank Transfer,Express,Delivered
41062,2025-06-19 00:00:00,7385,16,189,,Mastercard,Express,Delivered
41063,2025-09-04 00:00:00,4961,3,30,,Google Pay,Standard,Delivered
41064,2024-07-10 00:00:00,3789,26,300,35.0,Google Pay,Next Day,Cancelled
41065,2024-05-12 00:00:00,5349,4,37,,PayPal,Express,Delivered
41066,2024-04-20 00:00:00,1051,27,310,,Google Pay,Express,Delivered
41067,2025-01-18 00:00:00,2469,8,91,,Mastercard,Next Day,Returned
41068,2023-07-03 00:00:00,2571,24,283,9.0,Visa,Next Day,Delivered
41069,2024-05-22 00:00:00,1413,9999,206,,Visa,Next Day,Cancelled
41070,2025-11-09 00:00:00,3978,3,31,,Apple Pay,Standard,Returned
41071,2024-08-20 00:00:00,3518,18,213,,Visa,Next Day,Packed
41072,2024-03-15 00:00:00,2468,29,334,,Visa,Standard,Delivered
41073,2023-02-24 00:00:00,2499,21,251,,Mastercard,Express,Shipped
41074,2022-01-17 00:00:00,4767,2,17,,Visa,Standard,Cancelled
41075,2023-09-02 00:00:00,7353,15,180,,Google Pay,Standard,Pending
41076,2023-09-04 00:00:00,2236,12,140,,Visa,Next Day,Delivered
41077,2022-10-18 00:00:00,2672,17,194,,Apple Pay,Standard,Shipped
41078,2022-12-29 00:00:00,2286,22,262,,Bank Transfer,Next Day,Delivered
41079,2024-01-21 00:00:00,4612,1,9,,Apple Pay,Next Day,Delivered
41080,2025-12-07 00:00:00,3707,4,38,,PayPal,Next Day,Delivered
41081,2023-11-22 00:00:00,127,2,21,,Google Pay,Next Day,Delivered
41082,2023-11-22 00:00:00,2833,27,308,,Mastercard,Express,Delivered
41083,2024-04-12 00:00:00,3222,21,248,,Mastercard,Express,Delivered
41084,2022-03-06 00:00:00,5775,26,301,,Visa,Express,Delivered
41085,2023-08-14 00:00:00,105,1,10,,Bank Transfer,Next Day,Pending
41086,2024-11-29 00:00:00,1495,20,233,,Bank Transfer,Express,Delivered
41087,2025-11-27 00:00:00,2353,13,150,,Mastercard,Standard,Delivered
41088,2022-08-15 00:00:00,879,24,280,,PayPal,Standard,Delivered
41089,2022-10-14 00:00:00,5803,20,233,,Google Pay,Standard,Delivered
41090,2024-05-20 00:00:00,1387,21,88888,,Bank Transfer,Standard,Returned
41091,2023-11-04 00:00:00,5542,30,343,,PayPal,Express,Pending
41092,2024-07-19 00:00:00,1444,1,4,,Google Pay,Express,Delivered
41093,2023-03-25 00:00:00,4904,12,135,,Visa,Next Day,Shipped
41094,2022-06-18 00:00:00,4049,21,248,3.0,Google Pay,Next Day,Delivered
41095,2025-11-20 00:00:00,2252,1,4,,PayPal,Next Day,Delivered
41096,2023-07-25 00:00:00,1545,1,3,,Bank Transfer,Next Day,Delivered
41097,2025-06-05 00:00:00,2197,28,324,,PayPal,Standard,Cancelled
41098,2023-02-12 00:00:00,7022,8,89,,Mastercard,Express,Pending
41099,2022-06-17 00:00:00,2317,7,76,,Google Pay,Express,Delivered
41100,2024-07-14 00:00:00,4673,16,187,,Apple Pay,Next Day,Delivered
41101,2023-01-10 00:00:00,5019,9,107,,PayPal,Express,Cancelled
41102,2022-07-24 00:00:00,6681,15,174,,Mastercard,Next Day,Shipped
41103,2025-09-24 00:00:00,1787,23,271,,Bank Transfer,Express,Cancelled
41104,2024-04-25 00:00:00,6887,6,65,,Google Pay,Standard,Delivered
41105,2022-07-15 00:00:00,4972,17,203,,Google Pay,Express,Delivered
41106,2022-03-03 00:00:00,6317,15,172,,Apple Pay,Standard,Packed
41107,2022-11-28 00:00:00,4823,5,60,,Bank Transfer,Standard,Delivered
41108,2022-03-15 00:00:00,3495,28,326,,Apple Pay,Express,Delivered
41109,2023-08-17 00:00:00,7057,28,321,,Apple Pay,Express,Pending
41110,2024-03-26 00:00:00,901,5,57,,Visa,Express,Pending
41111,2023-07-30 00:00:00,903,4,41,,Visa,Express,Delivered
41112,2024-12-13 00:00:00,300,20,233,,Mastercard,Next Day,Delivered
41113,2024-07-27 00:00:00,3692,8,92,,PayPal,Express,Pending
41114,2022-06-30 00:00:00,3739,22,261,3.0,Bank Transfer,Next Day,Delivered
41115,2024-06-29 00:00:00,5093,16,183,15.0,Apple Pay,Standard,Pending
41116,2023-08-07 00:00:00,6836,30,345,,PayPal,Next Day,Delivered
41117,2022-10-15 00:00:00,3139,11,125,,Google Pay,Standard,Shipped
41118,2024-05-06 00:00:00,2097,22,257,,PayPal,Express,Delivered
41119,2023-06-07 00:00:00,3573,28,326,,Bank Transfer,Standard,Delivered
41120,2024-06-28 00:00:00,589,29,330,,Mastercard,Standard,Pending
41121,2025-11-24 00:00:00,4255,20,238,,Google Pay,Next Day,Delivered
41122,2023-09-18 00:00:00,1558,27,308,,Google Pay,Next Day,Shipped
41123,2025-11-21 00:00:00,2817,16,187,,Google Pay,Standard,Cancelled
41124,2023-01-11 00:00:00,7155,12,144,,PayPal,Next Day,Shipped
41125,2025-12-02 00:00:00,7296,11,132,,Google Pay,Express,Pending
41126,2024-11-29 00:00:00,2796,3,33,,,Express,Pending
41127,2025-07-13 00:00:00,2542,19,223,,PayPal,Express,Packed
41128,2023-07-30 00:00:00,5993,28,327,,Visa,Standard,Delivered
41129,2022-03-22 00:00:00,5108,26,297,5.0,PayPal,Standard,Delivered
41130,2024-10-17 00:00:00,220,10,117,,Google Pay,Standard,Pending
41131,2023-04-24 00:00:00,3367,14,161,,PayPal,Standard,Delivered
41132,2024-02-01 00:00:00,5694,20,239,,PayPal,Express,Shipped
41133,2025-01-06 00:00:00,2704,14,162,,Google Pay,Next Day,Delivered
