ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
4802,42255,2023-09-26,Late Delivery,197.4
4803,34532,2024-11-25,Changed Mind,269.5
4804,12904,2023-09-04,Wrong Item,1544.0
4805,38197,2023-04-17,Wrong Item,783.9
4806,4413,2023-05-25,Damaged,656.24
4807,47533,2022-08-25,Late Delivery,519.06
4808,20476,2025-02-26,Damaged,485.84
4809,31160,2022-05-13,Changed Mind,670.12
4810,444444,2025-06-26,Late Delivery,1368.34
4811,28599,2023-03-28,Faulty Product,94.67
4812,33558,2025-11-23,Damaged,333.21
4813,18341,2023-01-04,Changed Mind,1642.26
4814,29926,2024-11-24,Changed Mind,877.49
4815,8346,2023-05-23,Wrong Item,13.51
4816,11740,2025-02-15,Changed Mind,508.61
4817,1882,2023-09-22,Wrong Item,467.95
4818,28776,2023-08-15,Late Delivery,1360.41
4819,32706,2023-11-12,Faulty Product,1291.17
4820,13486,2024-08-27,Damaged,581.79
4821,35036,2025-04-07,Damaged,1641.4
4822,44245,2024-12-20,Changed Mind,349.27
4823,41385,2023-12-17,Late Delivery,1321.46
4824,47955,2023-08-30,Changed Mind,191.78
4825,48167,2022-12-13,Faulty Product,687.8
4826,3117,2025-11-30,Late Delivery,146.38
4827,31412,2023-07-02,Faulty Product,927.64
4828,12531,2025-07-13,Changed Mind,1223.3
4829,17928,2023-07-05,Late Delivery,813.09
4830,2178,2023-11-30,Changed Mind,790.62
4831,41365,2024-11-28,Faulty Product,284.31
4832,2188,2024-05-29,Late Delivery,741.15
4833,31315,2025-12-18,Late Delivery,1025.63
4834,34678,2025-03-04,Faulty Product,356.83
4835,49300,2025-06-12,Changed Mind,942.36
4836,28097,2022-08-11,Late Delivery,1441.93
4837,16904,2025-04-03,Damaged,331.5
4838,20722,2023-09-07,Damaged,370.02
4839,44294,2023-10-04,Damaged,363.24
4840,16469,2024-09-19,Faulty Product,381.76
4841,11028,2022-10-05,Faulty Product,70.14
4842,34002,2022-06-11,Faulty Product,348.9
4843,16366,2024-12-10,Late Delivery,445.14
4844,7062,2025-08-07,Damaged,1020.48
4845,28610,2025-01-18,Wrong Item,176.96
4846,35795,2022-06-07,Faulty Product,581.35
4847,29553,2025-09-20,Late Delivery,561.42
4848,42168,2024-12-27,Faulty Product,187.89
4849,2562,2024-07-21,Faulty Product,808.7
4850,14370,2022-03-31,Late Delivery,1010.94
4851,30869,2023-07-21,Faulty Product,630.32
4852,9762,2024-10-09,Damaged,785.55
4853,27431,2022-06-18,Faulty Product,209.4
4854,13042,2025-09-04,Wrong Item,159.22
4855,16690,2023-10-07,Faulty Product,1082.66
4856,16490,2023-03-10,Changed Mind,1345.82
4857,16362,2025-09-30,Changed Mind,1166.43
4858,16563,2023-06-09,Late Delivery,1693.95
4859,32354,2024-06-26,Changed Mind,1363.72
4860,13876,2023-12-28,Faulty Product,64.55
4861,16367,2024-04-30,Late Delivery,1750.7
4862,41224,2024-07-28,Wrong Item,454.67
4863,31048,2022-04-26,Changed Mind,143.39
4864,44905,2025-06-20,Changed Mind,535.29
4865,7910,2024-12-12,Faulty Product,205.09
4866,6441,2022-03-18,Changed Mind,1312.73
4867,9858,2023-07-10,Late Delivery,682.04
4868,23272,2022-04-30,Wrong Item,346.91
4869,3635,2025-10-25,Damaged,580.48
4870,7221,2022-08-10,Faulty Product,102.91
4871,34744,2022-09-02,Changed Mind,757.73
4872,44533,2023-07-11,Damaged,123.08
4873,45080,2023-01-10,Wrong Item,10.96
4874,33744,2023-06-16,Late Delivery,618.94
4875,14364,2024-07-14,Late Delivery,615.85
4876,24043,2023-06-09,Late Delivery,82.99
4877,29609,2023-03-07,Wrong Item,219.4
4878,1275,2024-03-31,Late Delivery,853.96
4879,22005,2024-11-15,Late Delivery,870.82
4880,46814,2022-12-23,Changed Mind,1328.95
4881,27516,2023-11-30,Faulty Product,1740.94
4882,6497,2023-12-17,Faulty Product,544.8
4883,37632,2022-09-30,Changed Mind,231.7
4884,13791,2022-09-13,Wrong Item,233.25
4885,444444,2025-12-26,Faulty Product,557.56
4886,5661,2024-08-10,Late Delivery,274.22
4887,41090,2024-05-23,Late Delivery,1246.85
4888,3451,2022-12-23,Changed Mind,564.94
4889,49285,2023-08-18,Late Delivery,1544.09
4890,37834,2024-07-15,Faulty Product,317.94
4891,31800,2022-10-04,Changed Mind,536.85
4892,16410,2024-10-12,Damaged,678.07
4893,23941,2022-10-27,Damaged,397.87
4894,39726,2022-11-04,Changed Mind,383.18
4895,40270,2025-04-07,Faulty Product,521.66
4896,42317,2025-11-23,Faulty Product,1032.32
4897,5201,2023-06-13,Wrong Item,618.45
4898,1314,2022-05-17,Damaged,247.35
4899,18464,2023-07-10,Faulty Product,1414.45
4900,17393,2022-08-18,Changed Mind,336.93
4901,37184,2022-08-03,Wrong Item,457.04
4902,20340,2023-08-17,Damaged,828.58
4903,34442,2024-01-06,Wrong Item,1089.22
4904,13672,2025-01-03,Wrong Item,772.57
4905,15614,2024-12-29,Late Delivery,800.47
4906,14218,2023-07-14,Damaged,1043.87
4907,48290,2023-05-12,Changed Mind,1456.98
4908,20298,2024-07-10,Damaged,107.69
4909,25277,2022-08-18,Damaged,558.45
4910,30741,2025-03-07,Faulty Product,868.52
4911,26916,2022-06-14,Damaged,359.03
4912,27661,2024-06-11,Late Delivery,303.97
4913,19421,2023-02-07,Wrong Item,688.7
4914,24812,2022-09-24,Changed Mind,432.3
4915,5169,2022-11-25,Late Delivery,749.37
4916,35291,2023-11-11,Changed Mind,273.39
4917,10343,2025-08-14,Changed Mind,577.25
4918,19272,2022-08-24,Damaged,235.33
4919,4721,2024-08-16,Changed Mind,692.43
4920,45846,2023-12-21,Wrong Item,369.6
4921,23746,2023-06-13,Changed Mind,1093.73
4922,16966,2025-09-24,Damaged,712.71
4923,2975,2022-04-30,Damaged,637.28
4924,21061,2022-12-28,Damaged,654.31
4925,35787,2023-06-04,Late Delivery,204.67
4926,14157,2023-09-20,Changed Mind,994.18
4927,18458,2022-09-20,Faulty Product,80.76
4928,24116,2024-05-22,Changed Mind,1352.28
4929,41816,2025-10-31,Wrong Item,637.46
4930,27898,2024-08-02,Damaged,504.09
4931,3091,2023-08-13,Changed Mind,552.79
4932,19228,2022-09-19,Wrong Item,317.45
4933,34111,2023-02-21,Changed Mind,1588.12
4934,6324,2024-04-19,Late Delivery,611.53
4935,46932,2022-08-17,Wrong Item,798.03
4936,17491,2022-11-23,Wrong Item,1238.51
4937,10348,2022-12-29,Wrong Item,687.0
4938,10883,2024-11-15,Wrong Item,1355.62
4939,13545,2025-06-06,Wrong Item,1065.55
4940,2590,2026-01-06,Late Delivery,260.8
4941,47691,2024-06-30,Wrong Item,947.6
4942,26730,2024-01-10,Changed Mind,1382.06
4943,15492,2022-03-22,Damaged,137.42
4944,6078,2022-09-28,Changed Mind,638.83
4945,6451,2023-07-11,Damaged,130.68
4946,41415,2024-02-28,Damaged,295.78
4947,15750,2023-11-28,Changed Mind,45.6
4948,1301,2024-09-22,Changed Mind,614.7
4949,23159,2024-10-06,Late Delivery,1241.07
4950,40490,2022-01-11,Faulty Product,331.99
4951,36353,2023-07-28,Wrong Item,199.65
4952,16270,2022-08-20,Wrong Item,267.71
4953,30437,2025-08-04,Damaged,665.08
4954,46471,2023-08-10,Wrong Item,14.13
4955,11114,2023-12-15,Changed Mind,875.05
4956,16673,2023-05-25,Changed Mind,935.28
4957,10311,2025-05-25,Late Delivery,11.77
4958,49771,2023-10-31,Faulty Product,655.13
4959,40255,2022-06-20,Late Delivery,1011.53
4960,32144,2024-03-13,Damaged,1027.99
4961,13786,2022-08-10,Damaged,1172.98
4962,41212,2023-12-05,Changed Mind,1481.28
4963,42754,2024-11-19,Late Delivery,669.32
4964,26833,2025-05-30,Damaged,1257.54
4965,4835,2024-09-21,Wrong Item,1054.68
4966,2970,2023-06-07,Faulty Product,903.08
4967,15788,2023-04-16,Faulty Product,476.43
4968,36918,2025-05-02,Faulty Product,851.55
4969,41229,2022-06-24,Wrong Item,703.55
4970,44850,2024-10-06,Wrong Item,948.46
4971,32951,2025-06-22,Late Delivery,535.49
4972,33609,2024-06-20,Faulty Product,516.02
4973,38430,2024-12-24,Wrong Item,616.3
4974,13903,2024-03-03,Changed Mind,787.7
4975,38671,2024-11-28,Damaged,98.82
4976,25996,2025-08-21,Damaged,1377.04
4977,30567,2023-12-16,Wrong Item,1357.57
4978,35614,2022-04-18,Wrong Item,784.45
4979,1620,2023-04-12,Damaged,1092.18
4980,48821,2022-05-20,Wrong Item,1132.05
4981,40049,2023-03-13,Damaged,556.75
4982,46697,2023-12-10,Wrong Item,799.59
4983,12351,2023-10-04,Late Delivery,779.55
4984,444444,2022-08-09,Changed Mind,968.09
4985,3152,2023-09-20,Wrong Item,82.64
4986,44656,2022-07-07,Damaged,343.37
4987,29388,2022-03-20,Changed Mind,1370.95
4988,32927,2024-09-11,Changed Mind,289.18
4989,20987,2023-12-03,Damaged,1131.44
4990,1863,2025-12-09,Damaged,854.82
4991,10328,2022-12-14,Wrong Item,602.08
4992,42028,2025-09-17,Faulty Product,1447.51
4993,23923,2022-06-25,Damaged,1474.29
4994,5914,2025-08-08,Wrong Item,359.34
4995,11511,2022-07-18,Changed Mind,544.85
4996,24931,2023-06-27,Faulty Product,404.08
4997,26435,2024-11-18,Faulty Product,1223.13
4998,2008,2022-08-13,Changed Mind,1262.71
4999,1390,2023-11-05,Faulty Product,1191.49
5000,1172,2025-05-14,Changed Mind,1368.5
5001,36420,2024-01-03,Late Delivery,1068.43
5002,43715,2025-08-13,Late Delivery,376.32
5003,18204,2022-08-14,Wrong Item,581.61
5004,44286,2022-08-07,Faulty Product,36.42
5005,30730,2023-11-16,Faulty Product,323.08
5006,48905,2024-06-11,Wrong Item,1244.08
5007,41295,2023-09-03,Late Delivery,904.87
5008,33014,2025-12-28,Damaged,1332.42
5009,20703,2023-12-24,Damaged,99.34
5010,34454,2023-08-19,Damaged,747.67
5011,12778,2023-05-07,Wrong Item,869.63
5012,1307,2023-10-12,Late Delivery,1357.58
5013,15311,2025-08-24,Damaged,1419.97
5014,49818,2024-10-04,Changed Mind,661.67
5015,34569,2022-09-29,Changed Mind,1238.48
5016,35883,2024-12-19,Changed Mind,1233.51
5017,42764,2025-12-28,Faulty Product,1338.57
5018,15526,2023-08-20,Late Delivery,219.5
5019,7400,2025-03-22,Changed Mind,1085.59
5020,3027,2022-08-14,Damaged,678.16
5021,5296,2023-10-16,Faulty Product,597.01
5022,9629,2023-01-19,Changed Mind,1629.03
5023,8567,2022-06-03,Late Delivery,1022.04
5024,44448,2024-09-09,Damaged,345.57
5025,34076,2025-04-14,Changed Mind,58.41
5026,12838,2022-03-15,Faulty Product,459.69
5027,10337,2024-07-19,Late Delivery,1340.48
5028,36101,2022-10-29,Wrong Item,865.34
5029,41989,2023-05-19,Faulty Product,167.86
5030,40035,2024-05-01,Late Delivery,722.48
5031,23073,2022-08-04,Wrong Item,544.77
5032,17517,2022-12-08,Wrong Item,564.54
5033,43956,2023-06-23,Faulty Product,708.14
5034,45327,2023-12-01,Wrong Item,1296.51
5035,23744,2022-06-07,Faulty Product,328.05
5036,15103,2025-10-10,Faulty Product,445.67
5037,38442,2025-09-03,Changed Mind,1008.45
5038,40326,2025-12-14,Damaged,1138.75
5039,48907,2024-07-30,Damaged,950.11
5040,2179,2022-10-24,Changed Mind,627.05
5041,41652,2024-03-24,Damaged,491.82
5042,31617,2025-03-19,Wrong Item,443.33
5043,37487,2025-08-09,Faulty Product,547.91
5044,3123,2025-11-27,Damaged,638.52
5045,12865,2024-01-12,Late Delivery,1294.2
5046,7984,2024-05-24,Late Delivery,112.89
5047,12881,2025-01-04,Wrong Item,721.33
5048,12618,2024-08-14,Wrong Item,419.53
5049,17544,2024-11-11,Faulty Product,287.0
5050,34966,2023-10-07,Damaged,845.37
5051,44221,2025-06-27,Wrong Item,993.8
5052,32294,2022-07-22,Faulty Product,317.06
5053,28631,2025-09-24,Wrong Item,300.19
5054,43673,2023-04-01,Late Delivery,668.97
5055,23569,2023-02-07,Damaged,1352.38
5056,46122,2022-12-23,Late Delivery,791.45
5057,48505,2024-06-18,Changed Mind,947.52
5058,42276,2025-08-10,Changed Mind,56.52
5059,21275,2022-09-09,Faulty Product,304.58
5060,13947,2024-04-27,Damaged,731.42
5061,16141,2024-06-13,Wrong Item,517.26
5062,26199,2022-01-24,Wrong Item,399.49
5063,12154,2023-04-09,Late Delivery,936.72
5064,27751,2022-08-30,Wrong Item,1535.08
5065,6094,2024-10-09,Faulty Product,256.54
5066,34645,2023-08-30,Late Delivery,1146.49
5067,19785,2025-01-02,Faulty Product,1058.26
5068,44774,2025-04-19,Changed Mind,1084.62
5069,13856,2023-03-23,Faulty Product,545.35
5070,22397,2022-10-05,Wrong Item,749.13
5071,7079,2024-09-28,Late Delivery,1361.51
5072,23916,2023-03-17,Damaged,1015.04
5073,21073,2024-12-17,Late Delivery,331.95
5074,4201,2025-06-22,Damaged,367.82
5075,27376,2022-10-01,Damaged,1290.35
5076,32574,2023-06-23,Wrong Item,285.53
5077,8846,2024-12-13,Wrong Item,723.24
5078,38705,2024-09-06,Faulty Product,1510.91
5079,11402,2022-03-20,Wrong Item,784.8
5080,20576,2023-03-16,Damaged,1033.15
5081,35450,2025-08-22,Changed Mind,252.06
5082,26550,2024-07-02,Changed Mind,1026.6
5083,15467,2022-02-12,Damaged,695.34
5084,12985,2025-03-12,Changed Mind,1180.86
5085,25267,2024-04-30,Faulty Product,657.59
5086,15830,2023-12-13,Late Delivery,726.61
5087,12560,2024-07-06,Late Delivery,72.66
5088,25034,2024-10-13,Wrong Item,1313.39
5089,9892,2022-09-22,Changed Mind,224.98
5090,31787,2024-06-28,Changed Mind,749.55
5091,39639,2023-11-24,Late Delivery,924.18
5092,48408,2023-07-22,Wrong Item,68.47
5093,38747,2023-10-13,Changed Mind,850.83
5094,42612,2024-10-05,Changed Mind,857.09
5095,4645,2023-12-18,Changed Mind,821.48
5096,30693,2022-05-20,Changed Mind,713.1
5097,49153,2023-03-07,Changed Mind,1431.11
5098,34667,2025-07-05,Late Delivery,697.19
5099,26731,2023-05-26,Changed Mind,609.44
5100,20536,2022-12-15,Changed Mind,258.79
5101,11101,2025-08-16,Faulty Product,1020.69
5102,28234,2024-09-17,Faulty Product,955.99
5103,38901,2022-09-11,Changed Mind,389.02
5104,3082,2024-10-16,Changed Mind,1069.0
5105,478,2022-03-25,Late Delivery,643.36
5106,11027,2025-07-31,Faulty Product,1238.04
5107,12433,2023-12-05,Late Delivery,185.0
5108,35628,2022-10-15,Damaged,808.36
5109,7384,2023-12-26,Changed Mind,647.37
5110,25752,2025-05-08,Wrong Item,204.62
5111,28873,2025-07-24,Late Delivery,142.4
5112,444444,2023-11-04,Changed Mind,962.17
5113,31001,2022-08-10,Wrong Item,1575.99
5114,505,2022-02-20,Changed Mind,1408.78
5115,2291,2024-12-12,Faulty Product,831.5
5116,21175,2022-07-24,Late Delivery,1315.62
5117,41750,2024-05-22,Changed Mind,889.77
5118,19805,2022-04-02,Wrong Item,748.56
5119,23391,2022-11-29,Wrong Item,698.71
5120,44650,2023-08-16,Damaged,1215.34
5121,27152,2022-09-15,Wrong Item,556.03
5122,23850,2025-12-16,Damaged,299.26
5123,13494,2025-11-24,Late Delivery,385.12
5124,49185,2024-05-22,Wrong Item,710.11
5125,13238,2025-12-15,Faulty Product,436.23
5126,38310,2024-04-23,Wrong Item,595.5
5127,45381,2024-06-15,Wrong Item,1047.36
5128,19651,2024-11-29,Late Delivery,627.66
5129,40134,2023-09-14,Damaged,411.52
5130,40666,2022-08-02,Late Delivery,754.38
5131,33603,2022-06-26,Damaged,294.08
5132,15201,2024-08-04,Damaged,969.82
5133,11139,2022-08-22,Wrong Item,344.24
5134,23743,2023-07-16,Changed Mind,802.43
5135,47100,2022-06-27,Faulty Product,426.85
5136,33061,2024-12-20,Faulty Product,773.36
5137,27959,2022-07-20,Faulty Product,166.15
5138,13257,2023-08-05,Faulty Product,230.29
5139,44903,2025-01-25,Damaged,730.32
5140,38774,2023-07-26,Changed Mind,1021.41
5141,13025,2024-01-01,Changed Mind,593.68
5142,8187,2023-10-09,Late Delivery,1409.51
5143,25621,2022-07-22,Changed Mind,1271.49
5144,29737,2025-01-20,Damaged,985.35
5145,33412,2022-10-25,Damaged,229.25
5146,13160,2023-02-09,Wrong Item,561.16
5147,7065,2024-08-18,Wrong Item,893.52
5148,22272,2024-06-01,Wrong Item,762.02
5149,21496,2022-07-23,Late Delivery,1476.94
5150,35984,2023-10-10,Faulty Product,404.83
5151,47545,2022-07-12,Damaged,235.74
5152,16962,2025-11-21,Damaged,1083.98
5153,13969,2026-01-06,Faulty Product,688.56
5154,6580,2024-05-21,Faulty Product,551.04
5155,16360,2025-02-23,Damaged,1051.5
5156,5160,2023-11-19,Wrong Item,191.37
5157,18873,2024-04-24,Wrong Item,323.53
5158,48959,2024-12-11,Late Delivery,376.98
5159,19450,2022-10-21,Wrong Item,725.26
5160,22519,2023-09-11,Late Delivery,581.25
5161,41179,2022-05-23,Wrong Item,629.09
5162,35065,2022-06-12,Late Delivery,197.73
5163,48649,2024-11-26,Wrong Item,1797.5
5164,28115,2025-03-10,Late Delivery,186.82
5165,23069,2022-08-10,Faulty Product,423.76
5166,30107,2024-04-13,Faulty Product,137.52
5167,20944,2024-09-21,Late Delivery,158.05
5168,17228,2024-04-17,Changed Mind,95.82
5169,45051,2023-11-29,Wrong Item,980.64
5170,26027,2025-03-30,Changed Mind,870.12
5171,45260,2025-07-01,Wrong Item,74.38
5172,6428,2022-05-04,Faulty Product,1322.79
5173,22741,2024-06-26,Damaged,1221.1
5174,47187,2025-02-21,Faulty Product,162.42
5175,40106,2025-04-19,Damaged,907.15
5176,16396,2024-03-19,Wrong Item,313.37
5177,41804,2025-07-03,Damaged,366.78
5178,35915,2025-08-16,Damaged,789.06
5179,9580,2022-01-26,Faulty Product,181.6
5180,23421,2023-12-15,Wrong Item,133.45
5181,11868,2024-10-10,Wrong Item,576.77
5182,32512,2025-04-20,Wrong Item,175.74
5183,28399,2025-12-20,Late Delivery,1816.41
5184,27213,2025-11-29,Wrong Item,1191.84
5185,13138,2023-06-08,Wrong Item,139.8
5186,44123,2023-08-21,Changed Mind,190.12
5187,35498,2025-12-29,Late Delivery,326.57
5188,10303,2024-11-05,Late Delivery,675.2
5189,31317,2023-10-27,Damaged,1029.5
5190,31944,2025-07-01,Late Delivery,69.87
5191,5611,2024-09-21,Wrong Item,500.71
5192,30151,2022-12-27,Late Delivery,342.77
5193,5029,2023-12-09,Damaged,927.69
5194,49308,2024-11-25,Damaged,448.0
5195,14794,2024-03-29,Faulty Product,286.66
5196,46381,2024-06-25,Wrong Item,1265.81
5197,26474,2025-06-18,Faulty Product,200.3
5198,14604,2024-12-10,Changed Mind,791.42
5199,30126,2024-10-09,Damaged,319.54
5200,6753,2023-07-04,Faulty Product,233.02
5201,22334,2025-09-14,Wrong Item,1138.05
5202,28941,2025-10-07,Wrong Item,1374.73
5203,15197,2022-01-19,Late Delivery,852.77
5204,47455,2022-03-29,Faulty Product,914.63
5205,42356,2025-07-13,Wrong Item,1037.56
5206,20829,2023-09-26,Wrong Item,522.35
5207,444444,2024-08-12,Changed Mind,375.05
5208,21994,2023-03-17,Wrong Item,1208.79
5209,25727,2024-05-19,Faulty Product,485.96
5210,30886,2025-05-04,Changed Mind,289.43
5211,7028,2024-06-10,Faulty Product,383.68
5212,14198,2025-12-07,Changed Mind,1190.98
5213,6390,2025-11-20,Faulty Product,427.97
5214,12748,2022-05-24,Damaged,822.72
5215,5033,2022-11-11,Late Delivery,414.67
5216,15458,2022-03-29,Changed Mind,1635.94
5217,42909,2025-11-06,Late Delivery,867.91
5218,8481,2023-04-24,Changed Mind,945.03
5219,47603,2022-02-01,Damaged,774.42
5220,9269,2023-12-25,Damaged,544.36
5221,15972,2022-07-11,Damaged,1162.03
5222,19580,2024-10-10,Faulty Product,277.02
5223,6356,2024-11-03,Wrong Item,780.01
5224,14766,2023-01-05,Late Delivery,816.94
5225,24873,2022-04-02,Wrong Item,1403.45
5226,27365,2022-06-06,Wrong Item,572.19
5227,22472,2025-08-23,Wrong Item,271.08
5228,35509,2024-07-19,Faulty Product,1603.17
5229,48639,2023-04-08,Wrong Item,13.81
5230,1692,2024-07-06,Damaged,1244.75
5231,47815,2022-07-10,Late Delivery,302.64
5232,14614,2024-03-20,Damaged,796.04
5233,8844,2022-06-23,Late Delivery,129.89
5234,14257,2022-12-11,Damaged,240.73
5235,12250,2024-06-11,Damaged,364.73
5236,39940,2022-03-31,Late Delivery,1764.56
5237,41749,2023-01-05,Wrong Item,796.02
5238,12901,2025-03-11,Damaged,76.18
5239,24719,2025-10-10,Faulty Product,1844.91
5240,1162,2022-03-09,Faulty Product,458.4
5241,32078,2024-12-31,Changed Mind,848.87
5242,13490,2024-04-15,Damaged,856.47
5243,32348,2024-10-26,Damaged,260.33
5244,33482,2025-02-10,Late Delivery,1120.22
5245,293,2022-05-12,Wrong Item,358.28
5246,24645,2022-02-06,Faulty Product,337.14
5247,3481,2024-12-17,Late Delivery,128.59
5248,32856,2022-04-03,Late Delivery,825.37
5249,444444,2023-03-28,Damaged,606.74
5250,23778,2022-06-15,Faulty Product,736.02
5251,43748,2024-09-18,Changed Mind,96.95
5252,444444,2024-08-27,Changed Mind,551.14
5253,11730,2023-10-05,Late Delivery,455.94
5254,9681,2022-08-10,Faulty Product,259.96
5255,39054,2022-09-28,Wrong Item,333.03
5256,45010,2025-12-31,Wrong Item,318.09
5257,32844,2024-09-29,Wrong Item,234.78
5258,21,2024-07-26,Wrong Item,478.77
5259,49082,2025-01-23,Changed Mind,508.58
5260,11739,2025-11-23,Changed Mind,206.03
5261,23846,2025-11-27,Damaged,786.66
5262,15481,2023-08-24,Late Delivery,289.29
5263,2926,2022-08-28,Damaged,1151.78
5264,48486,2024-11-11,Damaged,1529.56
5265,17574,2023-03-06,Wrong Item,1425.25
5266,13364,2022-08-26,Changed Mind,1009.26
5267,29328,2022-12-08,Damaged,606.27
5268,30034,2025-07-01,Damaged,74.82
5269,44811,2023-04-13,Damaged,815.92
5270,3004,2023-07-11,Damaged,898.05
5271,30158,2024-07-24,Changed Mind,711.52
5272,41971,2024-07-04,Damaged,305.72
5273,10281,2022-12-28,Wrong Item,319.7
5274,25759,2025-02-24,Faulty Product,1115.19
5275,34725,2022-08-07,Late Delivery,448.2
5276,41329,2025-05-14,Damaged,424.12
5277,31745,2024-11-29,Changed Mind,909.57
5278,33681,2024-12-06,Damaged,1051.14
5279,15128,2023-08-26,Late Delivery,367.05
5280,2515,2024-02-08,Late Delivery,808.47
5281,20750,2025-12-30,Changed Mind,1360.77
5282,23101,2023-01-10,Changed Mind,449.65
5283,26879,2022-03-09,Faulty Product,236.71
5284,25002,2024-11-22,Wrong Item,640.56
5285,30299,2024-10-12,Damaged,752.15
5286,31532,2025-10-06,Changed Mind,1048.32
5287,2129,2025-08-19,Late Delivery,316.58
5288,47888,2025-01-13,Changed Mind,911.63
5289,37261,2025-07-05,Wrong Item,67.0
5290,46459,2023-03-07,Faulty Product,1327.98
5291,22885,2023-05-29,Damaged,65.94
5292,12957,2023-01-06,Faulty Product,959.56
5293,41174,2025-03-09,Late Delivery,1363.0
5294,38019,2023-07-18,Faulty Product,675.4
5295,18608,2024-01-25,Changed Mind,108.0
5296,20755,2024-06-11,Wrong Item,716.3
5297,49434,2024-12-02,Late Delivery,129.33
5298,12841,2025-08-14,Wrong Item,1082.0
5299,6169,2022-11-26,Damaged,1450.19
5300,45637,2024-07-21,Damaged,146.33
5301,42916,2024-12-11,Damaged,766.91
5302,5607,2023-06-21,Damaged,881.85
5303,26480,2025-07-08,Wrong Item,69.55
5304,29865,2026-01-11,Changed Mind,882.77
5305,29416,2025-03-31,Changed Mind,451.41
5306,29761,2024-11-25,Faulty Product,486.06
5307,1546,2024-06-19,Late Delivery,363.72
5308,1852,2024-12-12,Wrong Item,921.24
5309,46009,2023-09-20,Wrong Item,251.52
5310,10150,2025-04-28,Faulty Product,1093.99
5311,16446,2025-01-31,Damaged,1825.15
5312,16950,2023-06-12,Changed Mind,1304.16
5313,30068,2023-11-01,Late Delivery,1496.29
5314,44232,2023-04-27,Faulty Product,1118.18
5315,9704,2023-01-15,Damaged,165.56
5316,29644,2022-03-04,Damaged,888.9
5317,39057,2025-06-12,Late Delivery,1143.05
5318,14870,2024-12-04,Changed Mind,598.48
5319,20841,2025-09-17,Faulty Product,263.04
5320,10695,2022-06-01,Late Delivery,527.66
5321,2308,2025-10-13,Damaged,271.93
5322,24893,2025-07-20,Changed Mind,785.47
5323,23258,2023-09-18,Late Delivery,478.1
5324,37511,2024-03-24,Wrong Item,405.25
5325,27753,2024-08-17,Late Delivery,648.68
5326,5656,2024-05-02,Faulty Product,426.68
5327,29947,2022-10-30,Changed Mind,1075.24
5328,35798,2025-12-23,Changed Mind,72.15
5329,12115,2023-05-07,Late Delivery,1781.88
5330,7230,2022-07-20,Late Delivery,505.99
5331,14214,2022-05-20,Damaged,136.76
5332,24340,2023-06-07,Late Delivery,454.48
5333,19193,2024-03-08,Faulty Product,998.36
5334,24110,2025-12-31,Faulty Product,1412.99
5335,3958,2025-06-02,Wrong Item,485.45
5336,29993,2024-10-15,Damaged,1436.83
5337,16310,2024-12-16,Damaged,669.28
5338,44201,2025-05-30,Damaged,1408.46
5339,18353,2022-08-14,Changed Mind,988.59
5340,46164,2022-02-22,Damaged,576.14
5341,11620,2024-01-29,Damaged,720.93
5342,28792,2024-12-13,Late Delivery,448.01
5343,7921,2025-05-30,Damaged,564.99
5344,13685,2025-08-27,Damaged,1524.67
5345,35076,2023-11-29,Wrong Item,913.81
5346,22546,2025-12-19,Wrong Item,582.17
5347,43412,2024-07-16,Damaged,505.17
5348,40309,2022-01-31,Late Delivery,1222.89
5349,32981,2023-03-15,Faulty Product,1066.27
5350,44749,2024-07-16,Damaged,306.13
5351,30491,2022-07-30,Faulty Product,740.27
5352,45576,2025-12-04,Late Delivery,144.53
5353,2778,2022-11-02,Damaged,858.51
5354,45271,2025-07-30,Changed Mind,1547.36
5355,2500,2022-12-17,Changed Mind,33.72
5356,9023,2024-10-13,Changed Mind,573.41
5357,1201,2024-10-17,Damaged,998.25
5358,27802,2024-08-14,Faulty Product,287.23
5359,28356,2022-07-19,Changed Mind,763.81
5360,45763,2022-04-02,Damaged,462.64
5361,34533,2025-01-03,Late Delivery,943.63
5362,20921,2022-07-17,Faulty Product,1310.59
5363,42230,2025-04-07,Changed Mind,302.66
5364,7517,2024-09-26,Late Delivery,635.77
5365,1369,2023-12-06,Damaged,997.96
5366,16694,2024-05-25,Damaged,808.58
5367,47804,2025-07-15,Faulty Product,534.49
5368,21167,2022-10-30,Damaged,494.12
5369,49116,2024-12-06,Damaged,75.54
5370,31870,2025-08-17,Wrong Item,646.11
5371,38309,2022-05-29,Changed Mind,387.92
5372,35036,2025-04-07,Faulty Product,1399.78
5373,22071,2022-12-06,Wrong Item,300.94
5374,15598,2024-12-09,Wrong Item,853.46
5375,6724,2022-12-22,Late Delivery,1233.53
5376,24857,2025-04-20,Damaged,374.89
5377,22031,2024-10-23,Faulty Product,1050.03
5378,20819,2023-06-23,Faulty Product,118.8
5379,21909,2025-09-17,Faulty Product,286.88
5380,8148,2024-10-21,Changed Mind,181.68
5381,39305,2023-11-05,Changed Mind,607.3
5382,15918,2022-06-02,Late Delivery,925.02
5383,16498,2024-07-04,Faulty Product,1182.63
5384,36092,2025-04-06,Wrong Item,857.51
5385,3597,2024-09-01,Wrong Item,268.12
5386,29255,2025-07-26,Faulty Product,663.44
5387,35383,2025-09-28,Faulty Product,516.66
