OrderID,OrderDate,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,ShippingMethod,OrderStatus
44506,2023-07-05,6506,24,279,NULL,"Google Pay",Standard,Delivered
44507,2024-07-09,3790,12,143,NULL,"Bank Transfer",Express,Delivered
44508,2023-07-21,4367,24,275,NULL,NULL,Standard,Shipped
44509,2024-06-23,2259,26,302,15,PayPal,"Next Day",Delivered
44510,2024-06-04,3724,11,132,NULL,"Google Pay",Standard,Delivered
44511,2025-10-11,3,14,164,NULL,"Bank Transfer","Next Day",Delivered
44512,2025-09-02,7264,11,130,NULL,"Bank Transfer","Next Day",Delivered
44513,2023-08-06,5176,20,229,NULL,Mastercard,"Next Day",Delivered
44514,2023-06-05,3130,7,81,NULL,"Google Pay",Express,Delivered
44515,2022-11-25,912,19,218,1,Visa,"Next Day",Shipped
44516,2022-10-22,5944,13,150,NULL,Visa,"Next Day",Delivered
44517,2023-03-04,3916,9,98,NULL,Mastercard,Standard,Pending
44518,2022-04-10,2364,13,156,NULL,"Google Pay",Standard,Delivered
44519,2025-12-17,5807,12,133,20,Mastercard,"Next Day",Delivered
44520,2024-12-13,4621,22,260,14,Mastercard,Standard,Delivered
44521,2025-11-27,2787,14,161,NULL,PayPal,Standard,Delivered
44522,2022-06-06,5218,16,181,NULL,Visa,Standard,Delivered
44523,2022-03-14,7355,9,97,NULL,"Bank Transfer","Next Day",Delivered
44524,2025-01-29,3102,18,210,NULL,PayPal,Express,Delivered
44525,2025-05-05,7240,23,272,NULL,"Apple Pay",Express,Shipped
44526,2025-04-02,6689,7,83,NULL,"Bank Transfer",Standard,Shipped
44527,2024-03-23,6885,15,169,NULL,"Bank Transfer",Express,Cancelled
44528,2024-09-09,5532,13,148,NULL,"Bank Transfer","Next Day",Packed
44529,2023-06-22,5211,7,80,9,"Bank Transfer",Standard,Returned
44530,2024-05-25,6725,11,126,NULL,Visa,"Next Day",Delivered
44531,2022-11-30,2844,7,82,NULL,Mastercard,Standard,Delivered
44532,2022-07-11,5043,19,224,NULL,"Bank Transfer","Next Day",Delivered
44533,2023-07-04,5245,9,106,NULL,"Apple Pay","Next Day",Cancelled
44534,2022-07-27,3894,2,21,NULL,Mastercard,Standard,Delivered
44535,2022-12-29,6978,26,302,NULL,"Bank Transfer",Standard,Pending
44536,2025-11-24,6079,6,70,19,Mastercard,Standard,Delivered
44537,2024-02-03,4134,24,280,NULL,PayPal,Express,Packed
44538,2022-12-18,4064,19,219,NULL,"Apple Pay","Next Day",Shipped
44539,2024-11-14,2848,17,199,NULL,NULL,"Next Day",Pending
44540,2025-08-17,5603,29,337,NULL,"Apple Pay",Standard,Delivered
44541,2022-12-10,426,8,85,NULL,"Google Pay","Next Day",Cancelled
44542,2025-11-21,3993,17,203,NULL,"Apple Pay","Next Day",Delivered
44543,2023-12-14,3396,12,133,NULL,Mastercard,Express,Delivered
44544,2025-12-19,424,12,138,20,"Apple Pay","Next Day",Delivered
44545,2022-08-12,4805,2,20,NULL,"Apple Pay",Express,Delivered
44546,2023-08-12,1563,28,328,NULL,Mastercard,Standard,Delivered
44547,2024-05-02,6130,25,287,NULL,"Bank Transfer","Next Day",Shipped
44548,2024-06-04,5638,30,350,NULL,Mastercard,"Next Day",Shipped
44549,2025-12-04,1617,24,281,NULL,PayPal,Express,Delivered
44550,2023-05-14,4086,1,3,NULL,Visa,"Next Day",Delivered
44551,2024-11-23,6317,12,139,NULL,Visa,Express,Returned
44552,2023-12-06,4658,13,153,NULL,"Google Pay",Express,Delivered
44553,2025-05-13,2884,2,13,NULL,Mastercard,Standard,Delivered
44554,2025-10-27,5966,8,92,NULL,"Bank Transfer","Next Day",Returned
44555,2022-04-12,2715,19,217,NULL,"Bank Transfer",Standard,Delivered
44556,2025-03-17,1209,18,207,NULL,Visa,Standard,Delivered
44557,2025-06-22,3561,20,239,21,NULL,Express,Delivered
44558,2025-10-19,1448,29,329,NULL,Visa,Express,Delivered
44559,2022-05-26,4305,23,273,NULL,Visa,Standard,Delivered
44560,2023-03-30,2586,16,185,NULL,"Google Pay",Standard,Delivered
44561,2025-09-28,6342,11,125,NULL,PayPal,Standard,Delivered
44562,2022-06-02,6009,24,279,NULL,Mastercard,Express,Delivered
44563,2022-11-23,203,2,24,NULL,PayPal,Express,Packed
44564,2024-11-25,3845,23,271,13,PayPal,Standard,Returned
44565,2024-08-28,6401,1,2,16,Visa,Express,Cancelled
44566,2025-10-18,1201,14,168,NULL,"Apple Pay",Standard,Delivered
44567,2023-12-09,7192,27,317,NULL,PayPal,Express,Pending
44568,2023-12-07,1123,21,243,NULL,"Apple Pay",Standard,Delivered
44569,2023-09-25,730,3,28,NULL,PayPal,"Next Day",Delivered
44570,2024-12-14,5585,8,88,NULL,Visa,Express,Delivered
44571,2023-06-20,193,30,346,9,Mastercard,Standard,Delivered
44572,2022-11-27,3369,3,30,NULL,"Apple Pay",Express,Delivered
44573,2023-07-23,5149,18,209,12,"Bank Transfer","Next Day",Delivered
44574,2024-06-20,1335,11,128,NULL,"Google Pay","Next Day",Returned
44575,2022-08-18,323,16,181,NULL,PayPal,Standard,Delivered
44576,2023-12-01,5894,16,184,NULL,Mastercard,"Next Day",Delivered
44577,2024-08-22,2682,28,325,NULL,Visa,"Next Day",Delivered
44578,2022-08-24,2756,3,31,NULL,"Google Pay",Express,Delivered
44579,2023-10-04,2180,20,238,NULL,"Bank Transfer","Next Day",Pending
44580,2024-03-19,3931,13,156,NULL,PayPal,"Next Day",Delivered
44581,2025-12-08,3555,14,157,NULL,Mastercard,Standard,Delivered
44582,2023-08-02,2617,12,139,NULL,"Apple Pay",Standard,Returned
44583,2023-12-17,2482,6,67,NULL,"Google Pay",Express,Cancelled
44584,2022-03-19,3082,5,51,5,"Google Pay","Next Day",Cancelled
44585,2022-07-27,807,4,42,NULL,Visa,Standard,Shipped
44586,2025-08-15,596,17,194,NULL,"Apple Pay",Express,Shipped
44587,2022-12-14,2034,3,36,2,"Google Pay",Express,Delivered
44588,2025-09-26,1034,24,279,NULL,"Bank Transfer",Express,Returned
44589,2025-03-17,2130,3,33,NULL,Visa,"Next Day",Delivered
44590,2023-02-18,4651,2,17,NULL,"Google Pay",Standard,Returned
44591,2023-11-20,1283,20,236,NULL,"Apple Pay",Standard,Delivered
44592,2022-11-21,3308,2,16,NULL,"Bank Transfer","Next Day",Packed
44593,2025-12-28,2589,16,185,NULL,PayPal,Express,Shipped
44594,2025-02-19,4809,30,349,NULL,"Apple Pay",Standard,Delivered
44595,2022-09-25,4286,8,96,NULL,"Apple Pay","Next Day",Delivered
44596,2025-01-22,3398,14,164,NULL,Mastercard,Express,Packed
44597,2025-08-05,796,17,193,NULL,"Apple Pay",Express,Delivered
44598,2024-10-27,4375,29,330,NULL,Visa,Standard,Pending
44599,2024-12-22,5382,28,325,14,PayPal,Express,Delivered
44600,2022-08-19,2803,23,264,NULL,"Apple Pay",Standard,Cancelled
44601,2023-12-19,5992,20,232,NULL,PayPal,Express,Delivered
44602,2024-08-01,3856,19,227,NULL,"Google Pay",Standard,Delivered
44603,2024-05-26,6225,7,73,NULL,"Apple Pay",Standard,Shipped
44604,2022-08-14,7255,14,167,NULL,"Apple Pay","Next Day",Shipped
44605,2023-11-09,2154,25,292,NULL,"Bank Transfer",Standard,Delivered
44606,2023-03-04,7406,4,43,NULL,Visa,"Next Day",Returned
44607,2024-11-28,3321,16,181,NULL,Visa,Express,Pending
44608,2022-01-11,7225,19,225,NULL,"Apple Pay","Next Day",Delivered
44609,2024-12-12,3407,25,286,NULL,PayPal,Express,Pending
44610,2024-12-06,5136,29,329,NULL,PayPal,Standard,Cancelled
44611,2025-10-22,7090,6,67,NULL,Visa,Standard,Delivered
44612,2022-02-11,670,17,204,NULL,PayPal,Standard,Shipped
44613,2025-06-27,970,26,297,NULL,"Google Pay","Next Day",Returned
44614,2025-11-05,3413,12,138,NULL,Visa,Express,Delivered
44615,2024-04-09,2091,27,308,17,Visa,Express,Delivered
44616,2023-11-29,2611,26,300,NULL,Mastercard,Express,Delivered
44617,2024-02-04,622,27,312,NULL,PayPal,Express,Packed
44618,2023-03-07,6961,11,127,NULL,PayPal,"Next Day",Delivered
44619,2022-12-14,5073,28,327,NULL,PayPal,"Next Day",Pending
44620,2025-09-11,2638,6,71,NULL,Mastercard,"Next Day",Delivered
44621,2022-05-31,2886,16,189,NULL,"Bank Transfer",Express,Delivered
44622,2025-11-26,2174,23,265,NULL,"Apple Pay","Next Day",Packed
44623,2025-08-29,7010,7,82,22,PayPal,"Next Day",Pending
44624,2022-09-07,3170,4,40,NULL,Mastercard,Standard,Shipped
44625,2025-05-30,3017,9999,177,NULL,"Google Pay",Standard,Shipped
44626,2025-05-08,1092,1,10,NULL,"Google Pay",Express,Shipped
44627,2024-06-06,2876,27,314,NULL,Mastercard,Express,Delivered
44628,2024-08-05,6507,14,166,NULL,Visa,"Next Day",Delivered
44629,2024-06-27,6405,8,94,NULL,PayPal,Express,Delivered
44630,2025-04-11,1589,11,123,NULL,"Apple Pay",Express,Delivered
44631,2024-09-07,824,14,164,NULL,"Google Pay","Next Day",Shipped
44632,2023-09-03,863,5,56,NULL,Mastercard,Express,Delivered
44633,2022-09-17,2685,24,279,NULL,"Apple Pay",Standard,Delivered
44634,2023-08-29,4856,24,275,NULL,"Google Pay",Express,Delivered
44635,2024-09-11,2696,9,104,NULL,"Google Pay",Standard,Delivered
44636,2025-03-16,1220,2,13,NULL,"Google Pay",Standard,Delivered
44637,2023-12-03,4849,30,343,NULL,Mastercard,Express,Delivered
44638,2025-06-07,6604,2,15,23,"Bank Transfer",Standard,Delivered
44639,2024-11-22,568,16,187,NULL,"Google Pay","Next Day",Shipped
44640,2025-05-30,3168,4,48,NULL,"Google Pay",Standard,Delivered
44641,2022-04-06,4721,28,321,NULL,"Bank Transfer",Express,Returned
44642,2025-09-11,2756,14,164,NULL,"Apple Pay","Next Day",Delivered
44643,2025-09-23,3487,4,47,NULL,Mastercard,"Next Day",Packed
44644,2024-02-08,5046,27,311,NULL,Visa,"Next Day",Pending
44645,2022-08-26,7110,9,103,NULL,Visa,Express,Delivered
44646,2022-05-18,2192,30,342,NULL,Mastercard,Express,Delivered
44647,2025-11-09,7298,14,158,NULL,PayPal,Standard,Delivered
44648,2024-08-09,2460,20,232,NULL,Visa,Express,Delivered
44649,2025-01-20,1198,18,211,NULL,"Google Pay","Next Day",Packed
44650,2023-07-30,7308,16,188,NULL,Mastercard,"Next Day",Returned
44651,2023-10-25,22,19,226,34,Mastercard,"Next Day",Shipped
44652,2024-03-06,2764,28,322,NULL,"Google Pay","Next Day",Shipped
44653,2025-09-14,1126,10,114,NULL,"Apple Pay",Standard,Delivered
44654,2025-12-20,1877,20,230,20,PayPal,Express,Delivered
44655,2025-12-10,3260,8,96,NULL,"Apple Pay",Standard,Pending
44656,2022-06-24,5815,5,53,37,Mastercard,Express,Returned
44657,2024-03-11,711,9,98,NULL,"Bank Transfer",Standard,Shipped
44658,2025-10-15,589,15,178,NULL,PayPal,Standard,Returned
44659,2023-07-02,785,7,75,NULL,PayPal,"Next Day",Cancelled
44660,2025-11-06,590,4,37,NULL,"Bank Transfer",Standard,Delivered
44661,2025-07-12,3756,4,46,NULL,Visa,Standard,Pending
44662,2023-09-08,4355,27,311,NULL,Visa,Standard,Cancelled
44663,2025-07-02,614,24,282,NULL,"Google Pay",Express,Delivered
44664,2023-12-18,2825,25,289,NULL,"Bank Transfer",Express,Delivered
44665,2024-03-09,5766,3,31,NULL,"Google Pay","Next Day",Returned
44666,2022-06-07,333,13,151,NULL,NULL,Standard,Returned
44667,2023-06-10,2974,25,295,NULL,Visa,Express,Delivered
44668,2024-01-06,584,21,246,NULL,Mastercard,"Next Day",Returned
44669,2023-05-30,272,10,111,NULL,PayPal,Standard,Packed
44670,2025-11-22,3574,3,34,NULL,"Google Pay",Standard,Returned
44671,2025-06-01,4756,10,115,NULL,Visa,Standard,Shipped
44672,2023-02-03,585,23,265,NULL,"Apple Pay",Standard,Shipped
44673,2024-06-23,5965,15,174,15,Visa,Standard,Returned
44674,2022-02-24,2385,30,349,NULL,"Google Pay",Standard,Delivered
44675,2022-03-04,1008,9,101,NULL,NULL,Express,Delivered
44676,2022-11-22,2501,1,4,NULL,"Google Pay","Next Day",Delivered
44677,2024-10-29,7295,8,95,NULL,"Apple Pay",Express,Returned
44678,2023-11-18,6541,9,101,NULL,Visa,"Next Day",Pending
44679,2025-12-10,3043,7,81,NULL,"Google Pay",Standard,Cancelled
44680,2025-05-04,7427,6,67,NULL,Visa,"Next Day",Shipped
44681,2023-08-18,2409,18,207,NULL,PayPal,"Next Day",Shipped
44682,2023-12-07,2113,15,176,NULL,Visa,"Next Day",Delivered
44683,2024-05-21,3942,9,104,NULL,"Google Pay","Next Day",Delivered
44684,2022-11-07,2721,22,262,NULL,Mastercard,Express,Delivered
44685,2025-12-13,6992,15,179,20,"Bank Transfer",Standard,Delivered
44686,2025-08-25,4427,14,157,NULL,"Google Pay",Standard,Shipped
44687,2022-06-11,1311,21,242,NULL,"Google Pay",Express,Delivered
44688,2024-07-29,6893,21,244,NULL,"Google Pay",Express,Delivered
44689,2023-08-21,7064,20,240,10,Mastercard,"Next Day",Pending
44690,2024-04-25,2643,16,188,NULL,"Google Pay",Express,Delivered
44691,2024-10-31,1947,28,323,NULL,"Apple Pay","Next Day",Pending
44692,2023-11-28,3719,1,8,7,Mastercard,Express,Shipped
44693,2025-09-01,4247,5,55,NULL,Visa,Express,Delivered
44694,2022-12-29,173,27,317,NULL,"Apple Pay",Express,Cancelled
44695,2025-07-14,3771,20,234,NULL,Visa,Standard,Delivered
44696,2023-07-24,6077,18,216,NULL,Visa,Express,Delivered
44697,NULL,1705,23,273,NULL,Mastercard,Express,Shipped
44698,2022-11-07,2940,10,110,NULL,"Google Pay","Next Day",Shipped
44699,2025-06-30,3707,26,305,NULL,"Apple Pay","Next Day",Delivered
44700,2023-03-26,3337,10,119,NULL,"Google Pay",Standard,Delivered
44701,2022-04-26,1626,14,161,NULL,"Bank Transfer","Next Day",Packed
44702,2025-09-30,5951,15,178,NULL,"Apple Pay","Next Day",Delivered
44703,2023-06-16,5014,2,13,NULL,PayPal,Standard,Delivered
44704,2025-11-25,3571,24,282,19,Visa,Standard,Shipped
44705,2024-06-23,648,2,15,NULL,"Bank Transfer",Standard,Returned
44706,2023-06-14,4084,15,169,NULL,Visa,Express,Delivered
44707,2024-10-27,2260,6,62,NULL,"Apple Pay",Express,Delivered
44708,2024-08-06,2826,1,11,NULL,Visa,"Next Day",Returned
44709,2023-03-23,95,5,52,NULL,"Google Pay","Next Day",Delivered
44710,2024-07-09,4995,3,36,NULL,Visa,Express,Shipped
44711,2022-07-22,5668,13,153,NULL,Mastercard,"Next Day",Returned
44712,2023-03-20,1828,9,103,NULL,PayPal,Standard,Cancelled
44713,2023-04-03,4622,9,103,NULL,PayPal,Standard,Pending
44714,2024-12-10,3296,12,144,NULL,"Apple Pay",Standard,Delivered
44715,2024-12-01,2281,8,85,NULL,PayPal,Standard,Delivered
44716,2023-07-30,6291,27,316,NULL,"Apple Pay",Standard,Delivered
44717,2025-09-07,7310,7,78,NULL,Visa,Standard,Delivered
44718,2023-11-30,1745,20,231,NULL,Visa,Standard,Delivered
44719,2022-10-26,6658,23,264,NULL,PayPal,Standard,Returned
44720,2022-11-30,3232,8,94,NULL,Visa,Standard,Packed
44721,2022-06-05,4623,2,23,NULL,PayPal,Standard,Shipped
44722,2023-10-01,867,10,119,NULL,PayPal,Express,Cancelled
44723,2022-04-22,3629,21,241,NULL,Mastercard,Express,Delivered
44724,2024-01-02,3966,14,157,NULL,"Apple Pay","Next Day",Delivered
44725,2022-04-08,4704,27,308,NULL,"Google Pay",Standard,Cancelled
44726,2025-08-07,4467,30,348,40,"Apple Pay",Standard,Pending
44727,2025-11-27,1821,12,134,NULL,"Apple Pay",Standard,Delivered
44728,2025-01-30,5847,28,319,NULL,PayPal,Express,Packed
44729,2022-09-04,3974,1,8,NULL,"Google Pay","Next Day",Delivered
44730,2025-03-22,5236,22,262,NULL,Visa,Standard,Delivered
44731,2022-10-16,2005,24,282,NULL,Mastercard,Standard,Pending
44732,2025-06-18,6927,17,193,21,PayPal,"Next Day",Shipped
44733,2025-09-03,92,2,18,NULL,"Google Pay",Express,Packed
44734,2025-02-22,3935,29,334,29,Visa,"Next Day",Shipped
44735,2024-12-18,4036,26,302,NULL,Mastercard,Standard,Delivered
44736,2023-09-02,899,22,88888,NULL,"Apple Pay",Express,Delivered
44737,2022-11-25,2598,19,223,NULL,Visa,"Next Day",Cancelled
44738,2022-05-30,4024,14,168,NULL,Visa,Standard,Pending
44739,2024-08-16,5274,24,276,NULL,"Apple Pay",Standard,Pending
44740,2025-04-12,799,5,50,NULL,Visa,"Next Day",Delivered
44741,2023-07-02,1088,29,337,NULL,Mastercard,Standard,Delivered
44742,2023-11-28,2275,7,73,NULL,"Google Pay","Next Day",Delivered
44743,2022-02-01,2336,17,201,NULL,"Apple Pay","Next Day",Delivered
44744,2023-08-27,5342,22,262,10,Mastercard,Express,Returned
44745,2025-12-22,3080,21,250,20,Visa,"Next Day",Delivered
44746,2025-12-07,1253,17,196,NULL,Visa,Standard,Delivered
44747,2023-12-19,4752,20,235,NULL,PayPal,Express,Packed
44748,2023-09-07,30,28,321,NULL,Visa,"Next Day",Delivered
44749,2024-07-01,6736,16,190,15,PayPal,Express,Returned
44750,2024-09-26,999999,16,181,NULL,Mastercard,Standard,Delivered
44751,2025-09-06,5608,5,60,NULL,Visa,Express,Delivered
44752,2023-09-06,2221,23,272,NULL,"Apple Pay","Next Day",Shipped
44753,2022-07-24,1670,15,173,NULL,Visa,Express,Delivered
44754,2024-06-08,6639,20,231,NULL,Mastercard,Express,Shipped
44755,2023-10-28,5099,18,213,NULL,"Google Pay","Next Day",Shipped
44756,2024-07-06,3999,26,303,NULL,PayPal,Standard,Delivered
44757,2023-11-11,672,23,269,NULL,Mastercard,Express,Delivered
44758,2024-10-16,2522,6,68,NULL,"Apple Pay",Express,Returned
44759,2024-02-18,5,9,99,NULL,"Google Pay",Standard,Cancelled
44760,2022-09-02,5695,23,272,NULL,PayPal,Standard,Delivered
44761,2023-08-08,5224,2,15,NULL,"Apple Pay",Standard,Packed
44762,2022-07-31,353,14,164,NULL,PayPal,"Next Day",Delivered
44763,2024-07-31,5453,15,176,NULL,"Apple Pay","Next Day",Cancelled
44764,2022-09-09,3597,13,154,NULL,"Apple Pay","Next Day",Returned
44765,2023-07-18,924,6,62,NULL,Visa,Standard,Delivered
44766,2025-09-18,6222,18,213,NULL,Mastercard,Express,Returned
44767,2022-12-21,3774,10,117,2,Visa,Express,Delivered
44768,2024-11-30,4663,29,334,NULL,"Bank Transfer",Express,Shipped
44769,2022-06-29,3767,18,211,NULL,Visa,Express,Cancelled
44770,2022-02-27,999999,12,134,NULL,"Google Pay",Express,Delivered
44771,2025-07-09,3860,17,197,NULL,"Bank Transfer","Next Day",Delivered
44772,2024-09-07,2194,3,34,NULL,Mastercard,"Next Day",Shipped
44773,2022-12-01,4357,19,221,NULL,Mastercard,Express,Delivered
44774,2025-04-10,5671,27,309,NULL,PayPal,Standard,Returned
44775,2023-08-02,6329,12,142,NULL,PayPal,Express,Delivered
44776,2025-06-08,2523,26,306,23,Mastercard,"Next Day",Delivered
44777,2022-11-07,2424,5,55,NULL,"Apple Pay",Express,Delivered
44778,2022-02-28,1247,8,95,NULL,"Bank Transfer","Next Day",Delivered
44779,2025-09-22,4655,7,74,NULL,"Google Pay","Next Day",Delivered
44780,2022-01-04,5324,4,48,NULL,PayPal,Standard,Delivered
44781,2023-09-21,7072,25,287,NULL,"Bank Transfer",Standard,Delivered
44782,2025-12-10,4489,2,13,20,"Apple Pay",Standard,Shipped
44783,2024-11-09,2383,9,102,NULL,PayPal,Express,Delivered
44784,2024-08-31,4899,24,276,NULL,PayPal,Standard,Pending
44785,2022-05-29,7461,16,182,NULL,Mastercard,Standard,Shipped
44786,2023-05-21,3295,6,61,NULL,PayPal,"Next Day",Delivered
44787,2024-04-14,5768,23,272,17,"Bank Transfer",Express,Packed
44788,2022-10-19,5865,16,182,NULL,Mastercard,Express,Delivered
44789,2023-08-05,818,20,235,NULL,PayPal,Express,Shipped
44790,2022-06-22,6826,6,68,32,"Bank Transfer","Next Day",Packed
44791,2025-12-13,5898,15,171,NULL,"Apple Pay",Standard,Delivered
44792,2025-01-12,969,20,229,NULL,"Apple Pay",Express,Pending
44793,2024-06-21,5056,7,75,15,"Google Pay",Standard,Delivered
44794,2025-03-30,73,2,21,NULL,"Google Pay",Standard,Delivered
44795,2022-12-12,4475,17,204,NULL,Mastercard,"Next Day",Shipped
44796,2022-10-27,354,1,6,NULL,"Google Pay",Standard,Delivered
44797,2025-06-20,343,12,138,NULL,Mastercard,Standard,Returned
44798,2025-06-03,5998,7,88888,NULL,"Apple Pay",Standard,Packed
44799,2023-10-03,1800,27,310,NULL,Mastercard,Standard,Delivered
44800,NULL,2296,6,62,NULL,"Bank Transfer",Standard,Delivered
44801,2022-07-07,6222,28,328,NULL,NULL,Standard,Delivered
44802,2023-09-02,2765,10,110,NULL,Visa,Express,Delivered
44803,2023-09-09,4830,5,59,NULL,"Bank Transfer","Next Day",Delivered
44804,2023-11-19,5450,26,306,NULL,"Google Pay",Standard,Returned
44805,2024-08-14,6107,3,26,NULL,"Apple Pay",Standard,Delivered
44806,2023-03-26,1726,12,143,NULL,PayPal,"Next Day",Packed
44807,2023-07-07,3381,3,34,NULL,"Bank Transfer",Standard,Delivered
44808,2024-11-08,744,12,144,NULL,PayPal,"Next Day",Returned
44809,2022-06-11,7239,23,273,NULL,"Google Pay",Express,Delivered
44810,2022-10-15,2839,19,218,NULL,PayPal,Standard,Packed
44811,2023-04-09,419,26,300,NULL,"Bank Transfer","Next Day",Delivered
44812,2024-10-01,1843,29,329,NULL,Visa,"Next Day",Delivered
44813,2023-03-25,1523,30,344,NULL,"Bank Transfer",Express,Delivered
44814,2025-07-24,2060,1,4,NULL,"Google Pay",Standard,Returned
44815,2025-08-05,4683,11,132,NULL,Mastercard,"Next Day",Delivered
44816,2024-06-06,6319,4,44,NULL,"Apple Pay",Express,Returned
44817,2025-07-01,533,23,271,NULL,"Apple Pay","Next Day",Delivered
44818,2024-06-29,6664,20,237,NULL,"Bank Transfer",Express,Packed
44819,2025-01-18,999999,9,97,NULL,Mastercard,Standard,Delivered
44820,2023-07-19,1884,25,292,NULL,Visa,Standard,Pending
44821,2023-07-29,4198,14,164,NULL,"Apple Pay",Standard,Delivered
44822,2024-05-17,5598,17,199,NULL,PayPal,"Next Day",Delivered
44823,2022-07-16,2211,13,148,NULL,Mastercard,Express,Packed
44824,2022-11-23,2499,4,46,NULL,PayPal,Standard,Cancelled
44825,2025-08-31,7452,25,291,NULL,"Bank Transfer","Next Day",Delivered
44826,2025-04-27,243,25,292,28,PayPal,Standard,Delivered
44827,2022-06-22,4990,3,33,NULL,"Bank Transfer",Standard,Delivered
44828,2024-06-21,6036,26,302,NULL,Visa,"Next Day",Delivered
44829,2022-06-29,6143,10,113,NULL,Visa,Standard,Shipped
44830,2025-06-01,171,4,37,NULL,Mastercard,"Next Day",Returned
44831,2022-08-17,3990,18,208,NULL,"Bank Transfer",Express,Delivered
44832,2025-11-20,2685,24,276,NULL,Visa,Standard,Delivered
44833,2024-11-22,1786,27,309,NULL,"Google Pay",Express,Cancelled
44834,2022-10-20,3905,29,339,NULL,"Google Pay","Next Day",Delivered
44835,2023-10-08,258,28,319,NULL,"Apple Pay",Standard,Packed
44836,2023-09-17,1923,13,154,NULL,Visa,Express,Pending
44837,2025-05-05,1845,2,16,NULL,"Google Pay",Standard,Cancelled
44838,2023-03-27,2280,22,260,NULL,"Bank Transfer",Standard,Returned
44839,2022-01-15,6658,4,44,NULL,Visa,Standard,Cancelled
44840,2022-02-16,2714,20,232,NULL,"Bank Transfer",Standard,Delivered
44841,2023-06-02,1590,23,265,NULL,"Apple Pay",Standard,Delivered
44842,2023-11-09,875,17,196,NULL,"Bank Transfer","Next Day",Delivered
44843,2024-08-14,1144,3,33,NULL,"Apple Pay",Standard,Pending
44844,2022-12-14,2764,19,226,NULL,Mastercard,Express,Pending
44845,2023-10-26,1876,9,106,34,"Bank Transfer","Next Day",Cancelled
44846,2023-09-09,4963,29,335,NULL,Visa,"Next Day",Shipped
44847,2023-09-11,140,29,339,NULL,"Bank Transfer",Express,Delivered
44848,2023-12-11,1988,11,125,8,Mastercard,Express,Delivered
44849,2022-08-07,4900,23,265,NULL,"Apple Pay","Next Day",Delivered
44850,2024-09-16,5823,20,232,NULL,"Bank Transfer",Standard,Returned
44851,2024-04-15,2459,9,99,NULL,Mastercard,Standard,Delivered
44852,2024-12-11,6460,11,130,14,Mastercard,Standard,Delivered
44853,2022-07-08,4536,25,287,NULL,"Bank Transfer",Express,Cancelled
44854,2023-12-21,6264,2,13,NULL,PayPal,Standard,Pending
44855,2022-09-10,3831,1,3,NULL,PayPal,Express,Delivered
44856,2023-08-22,1989,4,37,NULL,PayPal,Standard,Delivered
44857,2022-11-28,3765,16,191,NULL,Visa,Express,Delivered
44858,2024-08-07,3048,6,64,NULL,"Google Pay",Standard,Delivered
44859,2022-11-20,6905,25,295,NULL,PayPal,Standard,Returned
44860,2024-02-22,5275,3,29,NULL,"Google Pay","Next Day",Delivered
44861,2025-09-03,7437,26,305,NULL,Visa,Standard,Returned
44862,2022-01-04,7457,23,270,NULL,"Google Pay",Standard,Delivered
44863,2023-05-22,3850,28,321,NULL,PayPal,Express,Shipped
44864,2024-10-31,5839,19,228,NULL,Visa,Standard,Delivered
44865,2023-03-17,1548,30,347,NULL,"Apple Pay",Standard,Delivered
44866,2024-12-16,607,22,255,NULL,Visa,Express,Delivered
44867,2022-08-05,2462,1,3,NULL,"Apple Pay",Express,Delivered
44868,2022-06-11,2575,7,84,NULL,"Apple Pay","Next Day",Packed
44869,2024-04-18,440,2,15,NULL,"Bank Transfer",Express,Cancelled
44870,2023-05-11,2901,2,15,NULL,"Bank Transfer",Express,Delivered
44871,2024-11-08,2467,15,171,NULL,PayPal,Standard,Returned
44872,2023-07-22,6783,10,113,NULL,PayPal,Express,Delivered
44873,2025-05-11,2706,25,286,NULL,Mastercard,Express,Shipped
44874,2024-02-18,679,12,139,NULL,"Google Pay",Express,Packed
44875,2023-05-18,6621,4,40,NULL,"Apple Pay",Express,Delivered
44876,2024-12-16,133,8,86,14,Mastercard,Standard,Cancelled
44877,2024-07-31,1477,16,182,NULL,Visa,Standard,Pending
44878,2023-01-18,1317,5,52,NULL,Mastercard,Express,Packed
44879,2022-07-21,4928,16,190,NULL,"Google Pay",Express,Delivered
44880,2025-07-09,1869,10,115,NULL,Visa,"Next Day",Cancelled
44881,2023-12-31,3319,1,5,NULL,Visa,Express,Shipped
44882,2022-10-19,3487,21,250,NULL,"Bank Transfer","Next Day",Packed
44883,2023-12-11,3346,27,311,8,PayPal,"Next Day",Cancelled
44884,2023-04-29,54,4,43,NULL,PayPal,Express,Delivered
44885,2022-07-05,7191,22,260,3,Visa,"Next Day",Delivered
44886,2022-05-31,4163,5,56,NULL,Mastercard,Standard,Cancelled
44887,2022-11-17,108,28,326,NULL,Visa,Express,Shipped
44888,2024-06-23,7214,20,234,NULL,"Google Pay",Express,Delivered
44889,2022-10-31,7244,26,298,NULL,"Google Pay",Standard,Delivered
44890,2022-05-30,3611,2,19,31,"Bank Transfer",Standard,Delivered
44891,2022-06-17,4698,18,212,NULL,PayPal,Standard,Packed
44892,2023-05-29,4270,6,68,NULL,"Apple Pay",Express,Shipped
44893,2025-07-13,735,24,284,NULL,"Bank Transfer",Standard,Cancelled
