OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,Cost,Profit
30367,12747,206,2,398.60,0.00,549.54,247.66
30368,12747,188,1,1053.83,0.00,619.70,434.13
30369,12747,249,1,577.62,0.00,359.83,217.79
30370,12747,353,1,380.53,0.00,239.09,141.44
30371,12748,289,1,1738.94,0.00,899.64,839.30
30372,12748,23,2,1622.06,0.00,1701.64,1542.48
30373,12748,136,1,825.46,0.00,591.03,234.43
30374,12748,168,1,797.52,0.00,370.26,427.26
30375,12748,436,1,627.78,0.00,292.00,335.78
30376,12749,168,2,797.52,0.00,740.52,854.52
30377,12749,160,1,900.25,0.00,712.66,187.59
30378,12749,27,3,305.78,0.00,429.99,487.35
30379,12749,106,1,390.52,0.00,265.68,124.84
30380,12749,206,1,398.60,0.00,274.77,123.83
30381,12750,95,1,875.15,0.00,638.68,236.47
30382,12750,148,4,605.72,0.00,1101.60,1321.28
30383,12750,162,2,1033.99,0.00,1217.96,850.02
30384,12750,14,1,117.86,0.00,69.93,47.93
30385,12751,102,2,1253.74,0.00,1636.22,871.26
30386,12751,213,3,1126.87,0.00,2282.43,1098.18
30387,12752,425,1,563.34,0.00,353.71,209.63
30388,12753,79,2,1554.63,0.00,1530.74,1578.52
30389,12753,77777,1,989.79,0.00,746.12,243.67
30390,12754,399,3,230.46,0.00,390.78,300.60
30391,12754,319,4,1310.33,0.00,2985.28,2256.04
30392,12755,235,2,1048.61,0.00,1210.12,887.10
30393,12755,138,2,1184.65,0.00,1131.98,1237.32
30394,12755,23,2,1622.06,0.00,1701.64,1542.48
30395,12755,89,3,387.79,0.00,609.99,553.38
30396,12756,27,2,305.78,0.05,286.66,294.32
30397,12756,182,2,1062.16,0.05,1238.12,779.98
30398,12756,148,4,605.72,0.05,1101.60,1200.14
30399,12756,20,2,933.16,0.05,884.48,888.52
30400,12757,398,3,994.15,0.10,1737.96,946.24
30401,12757,52,4,1127.92,0.10,3304.56,755.95
30402,12758,141,2,1320.04,0.05,1252.26,1255.82
30403,12758,364,4,1408.65,0.05,2908.76,2444.11
30404,12758,170,3,1072.70,0.05,1476.90,1580.30
30405,12758,172,4,1052.81,0.05,2317.32,1683.36
30406,12758,10,4,897.80,0.05,2437.28,974.36
30407,12759,28,4,352.29,0.00,662.12,747.04
30408,12759,94,1,1148.88,0.00,750.20,398.68
30409,12759,156,4,368.90,0.00,738.84,736.76
30410,12760,194,3,659.42,0.00,1001.91,976.35
30411,12760,430,4,896.14,0.00,1885.56,1699.00
30412,12761,340,1,1754.82,0.00,841.85,912.97
30413,12761,78,4,622.23,0.00,1553.60,935.32
30414,12761,291,3,734.77,0.00,1265.76,938.55
30415,12762,196,3,1031.31,0.10,1650.15,1134.39
30416,12763,308,3,55.29,0.00,77.22,88.65
30417,12763,231,1,1223.06,0.00,652.74,570.32
30418,12763,406,1,1445.12,0.00,826.65,618.47
30419,12764,253,1,297.52,0.05,138.82,143.82
30420,12765,100,4,782.77,0.00,2034.96,1096.12
30421,12765,162,3,1033.99,0.00,1826.94,1275.03
30422,12766,349,3,967.29,0.00,2048.31,853.56
30423,12767,417,1,449.89,0.00,220.22,229.67
30424,12767,232,1,728.93,0.00,526.55,202.38
30425,12768,318,2,654.77,0.00,713.38,596.16
30426,12768,379,2,250.08,0.00,266.44,233.72
30427,12768,197,1,492.74,0.00,249.58,243.16
30428,12769,414,1,152.33,0.05,71.54,73.17
30429,12769,52,1,1127.92,0.05,826.14,245.38
30430,12770,9,1,1146.95,0.00,864.90,282.05
30431,12770,72,4,1078.91,0.00,2416.68,1898.96
30432,12770,40,2,604.78,0.00,741.02,468.54
30433,12771,432,1,544.79,0.10,273.28,217.03
30434,12772,264,2,231.72,0.10,336.28,80.82
30435,12773,133,1,1285.62,0.00,636.18,649.44
30436,12773,85,3,243.49,0.00,503.25,227.22
30437,12773,201,2,1539.52,0.00,1695.12,1383.92
30438,12773,44,1,582.27,0.00,400.73,181.54
30439,12773,107,4,1319.63,0.00,2480.84,2797.68
30440,12774,260,1,789.33,0.00,425.77,363.56
30441,12775,90,2,788.85,0.05,1000.72,498.10
30442,12776,1,1,310.49,0.10,176.47,102.97
30443,12776,342,4,1370.75,0.10,2664.48,2270.22
30444,12776,299,2,949.94,0.10,1034.12,675.77
30445,12777,63,2,900.22,0.00,987.58,812.86
30446,12777,30,4,389.74,0.00,734.48,824.48
30447,12777,341,1,340.20,0.00,260.45,79.75
30448,12777,292,1,1444.74,0.00,869.81,574.93
30449,12777,12,2,449.66,0.00,476.78,422.54
30450,12778,146,4,464.31,0.10,1049.72,621.80
30451,12778,167,1,934.92,0.10,669.33,172.10
30452,12778,407,4,366.39,0.10,923.64,395.36
30453,12779,440,3,1071.94,0.10,1492.02,1402.22
30454,12779,319,3,1310.33,0.10,2238.96,1298.93
30455,12780,305,1,139.83,0.05,91.65,41.19
30456,12780,87,2,157.86,0.05,163.24,136.69
30457,12781,338,3,85.38,0.05,155.94,87.39
30458,12781,94,3,1148.88,0.05,2250.60,1023.71
30459,12782,324,1,1095.84,0.00,740.39,355.45
30460,12783,421,4,550.37,0.00,1188.44,1013.04
30461,12783,125,1,816.40,0.00,584.70,231.70
30462,12783,439,2,923.80,0.00,1019.30,828.30
30463,12784,75,2,538.13,0.05,568.40,454.05
30464,12785,313,1,723.25,0.00,408.07,315.18
30465,12785,275,2,910.97,0.00,928.42,893.52
30466,12786,300,1,1471.62,0.00,861.20,610.42
30467,12786,177,2,1051.00,0.00,1424.08,677.92
30468,12787,149,1,928.34,0.00,516.87,411.47
30469,12787,86,0,1123.49,0.00,538.56,584.93
30470,12788,390,4,405.19,0.00,888.48,732.28
30471,12788,369,1,1805.97,0.00,867.91,938.06
30472,12789,237,1,219.97,0.05,143.68,65.29
30473,12789,260,4,789.33,0.05,1703.08,1296.37
30474,12789,309,2,683.23,0.05,1054.18,243.96
30475,12790,374,2,751.98,0.00,760.44,743.52
30476,12790,87,1,157.86,0.00,81.62,76.24
30477,12791,19,1,372.92,0.00,257.17,115.75
30478,12791,169,2,865.15,0.00,803.66,926.64
30479,12792,255,2,1062.39,0.00,1153.72,971.06
30480,12793,158,2,418.90,0.10,616.30,137.72
30481,12794,170,1,1072.70,0.00,492.30,580.40
30482,12795,392,3,447.32,0.10,843.12,364.64
30483,12795,131,1,1743.73,0.10,839.90,729.46
30484,12796,162,1,1033.99,0.00,608.98,425.01
30485,12796,342,4,1370.75,0.00,2664.48,2818.52
30486,12797,104,1,848.06,0.00,564.84,283.22
30487,12797,55,1,1388.13,0.00,677.84,710.29
30488,12797,162,4,1033.99,0.00,2435.92,1700.04
30489,12798,131,2,1743.73,0.00,1679.80,1807.66
30490,12798,171,2,238.90,0.00,349.76,128.04
30491,12799,76,2,1090.75,0.10,1069.86,893.49
30492,12800,424,2,109.51,0.00,156.84,62.18
30493,12800,31,1,1147.25,0.00,784.83,362.42
30494,12800,445,2,1134.30,0.00,1425.40,843.20
30495,12800,167,4,934.92,0.00,2677.32,1062.36
30496,12801,377,2,695.29,0.00,911.98,478.60
30497,12801,309,3,683.23,0.00,1581.27,468.42
30498,12802,328,1,1452.62,0.00,861.23,591.39
30499,12802,381,2,975.07,0.00,897.16,1052.98
30500,12803,29,2,282.60,0.00,294.96,270.24
30501,12803,175,1,814.82,0.00,538.40,276.42
30502,12804,138,1,1184.65,0.10,565.99,500.20
30503,12804,305,4,139.83,0.10,366.60,136.79
30504,12805,257,1,713.76,0.00,389.17,324.59
30505,12806,35,1,850.65,0.24,538.93,107.56
30506,12807,97,1,879.83,0.00,518.79,361.04
30507,12807,437,1,1884.44,0.00,868.29,1016.15
30508,12807,217,2,195.59,0.00,272.14,119.04
30509,12807,346,3,844.57,0.00,1473.75,1059.96
30510,12808,360,4,856.71,0.00,1980.60,1446.24
30511,12809,72,3,1078.91,0.00,1812.51,1424.22
30512,12809,143,2,874.25,0.00,1230.42,518.08
30513,12809,247,1,525.72,0.00,249.15,276.57
30514,12809,91,1,955.76,0.00,634.06,321.70
30515,12810,325,2,658.69,0.00,799.46,517.92
30516,12810,253,1,297.52,0.00,138.82,158.70
30517,12811,180,4,372.91,0.00,813.16,678.48
30518,12811,166,1,775.56,0.00,411.01,364.55
30519,12811,239,1,306.40,0.00,150.21,156.19
30520,12812,318,2,654.77,0.05,713.38,530.68
30521,12812,38,1,841.23,0.05,391.01,408.16
30522,12812,96,1,861.97,0.05,629.19,189.68
30523,12812,245,2,425.27,0.05,457.50,350.51
30524,12813,231,4,1223.06,0.00,2610.96,2281.28
30525,12813,113,4,1770.06,0.00,3463.64,3616.60
30526,12814,120,2,1322.53,0.05,1566.16,946.65
30527,12815,106,1,390.52,0.34,265.68,-7.94
30528,12815,331,1,1334.54,0.34,695.20,185.60
30529,12815,125,1,816.40,0.34,584.70,-45.88
30530,12815,206,1,398.60,0.34,274.77,-11.69
30531,12816,5,2,11.23,0.00,13.86,8.60
30532,12817,382,1,525.54,0.00,377.61,147.93
30533,12817,224,1,1003.34,0.00,501.11,502.23
30534,12817,330,2,262.82,0.00,354.16,171.48
30535,12817,436,2,627.78,0.00,584.00,671.56
30536,12817,265,2,371.13,0.00,370.84,371.42
30537,12818,272,1,451.21,0.10,269.60,136.49
30538,12818,426,3,492.75,0.10,981.39,349.03
30539,12818,401,1,236.79,0.10,128.05,85.06
30540,12818,372,2,505.71,0.10,688.90,221.38
30541,12818,447,1,987.76,0.10,553.35,335.63
30542,12819,221,1,1143.89,0.00,570.09,573.80
30543,12819,39,4,1477.34,0.00,3055.88,2853.48
30544,12820,248,4,341.96,0.05,814.88,484.57
30545,12821,217,3,195.59,0.05,408.21,149.22
30546,12822,121,1,969.09,0.10,562.26,309.92
30547,12822,133,3,1285.62,0.10,1908.54,1562.63
30548,12822,437,1,1884.44,0.10,868.29,827.71
30549,12823,343,3,1612.88,0.00,2263.98,2574.66
30550,12823,109,2,116.93,0.00,116.76,117.10
30551,12823,395,1,902.79,0.00,500.21,402.58
30552,12824,362,3,704.17,0.00,1580.76,531.75
30553,12824,377,4,695.29,0.00,1823.96,957.20
30554,12824,174,2,411.67,0.00,396.56,426.78
30555,12825,250,1,64.52,0.00,30.23,34.29
30556,12825,178,1,101.45,0.00,51.90,49.55
30557,12825,285,2,758.73,0.00,994.50,522.96
30558,12825,9,1,1146.95,0.00,864.90,282.05
30559,12826,96,1,861.97,0.10,629.19,146.58
30560,12826,58,2,404.72,0.10,423.96,304.54
30561,12826,39,1,1477.34,0.10,763.97,565.64
30562,12826,221,1,1143.89,0.10,570.09,459.41
30563,12827,167,2,934.92,0.24,1338.66,82.42
30564,12827,192,2,859.15,0.24,1084.74,221.17
30565,12828,160,1,900.25,0.00,712.66,187.59
30566,12828,168,3,797.52,0.00,1110.78,1281.78
30567,12829,209,1,704.52,0.05,360.38,308.91
30568,12829,227,2,750.79,0.05,1166.56,259.94
30569,12830,387,1,1108.14,0.05,607.94,444.79
30570,12830,319,1,1310.33,0.05,746.32,498.49
30571,12830,108,2,157.66,0.05,215.44,84.11
30572,12830,316,1,76.79,0.05,39.83,33.12
30573,12831,198,1,1400.96,0.00,783.53,617.43
30574,12832,136,2,825.46,0.00,1182.06,468.86
30575,12832,16,2,433.33,0.00,520.12,346.54
30576,12832,225,1,316.54,0.00,173.47,143.07
30577,12833,170,2,1072.70,0.00,984.60,1160.80
30578,12833,329,3,1346.54,0.00,2087.79,1951.83
30579,12834,356,1,276.92,0.24,201.12,9.34
30580,12835,447,4,987.76,0.00,2213.40,1737.64
30581,12835,121,1,969.09,0.00,562.26,406.83
30582,12835,334,2,92.02,0.00,85.30,98.74
30583,12835,276,1,1093.30,0.00,548.78,544.52
30584,12836,125,1,816.40,0.10,584.70,150.06
30585,12836,293,2,237.17,0.10,304.74,122.17
30586,12836,280,1,40.22,0.10,28.19,8.01
30587,12837,390,2,405.19,0.05,444.24,325.62
30588,12837,250,1,64.52,0.05,30.23,31.06
30589,12838,242,2,569.07,0.00,563.94,574.20
30590,12839,313,1,723.25,0.00,408.07,315.18
30591,12839,422,2,803.28,0.00,999.94,606.62
30592,12840,130,2,243.09,0.05,275.98,185.89
30593,12840,263,2,1183.15,0.05,1160.60,1087.39
30594,12840,278,2,1318.28,0.05,1225.52,1279.21
30595,12841,248,1,341.96,0.00,203.72,138.24
30596,12841,102,1,1253.74,0.00,818.11,435.63
30597,12842,376,1,74.33,0.10,44.59,22.31
30598,12843,301,1,91.89,0.10,70.31,12.39
30599,12843,443,1,617.04,0.10,383.70,171.64
30600,12843,347,1,240.97,0.10,177.57,39.30
30601,12843,56,1,855.06,0.10,565.94,203.61
30602,12844,202,3,1054.71,0.00,1673.91,1490.22
30603,12844,276,1,1093.30,0.00,548.78,544.52
30604,12844,413,4,1636.78,0.00,3127.84,3419.28
30605,12845,225,4,316.54,0.00,693.88,572.28
30606,12845,240,4,70.39,0.00,176.40,105.16
30607,12846,288,1,1215.08,0.00,884.80,330.28
30608,12847,297,4,1186.12,0.00,2599.88,2144.60
30609,12848,220,1,1355.02,0.10,874.02,345.50
30610,12849,121,2,969.09,0.10,1124.52,619.84
30611,12850,43,1,701.93,0.05,389.75,277.08
30612,12850,110,3,360.24,0.05,789.93,236.75
30613,12850,302,1,342.62,0.05,187.60,137.89
30614,12850,121,2,969.09,0.05,1124.52,716.75
30615,12851,33,2,791.47,0.00,725.42,857.52
30616,12851,94,2,1148.88,0.00,1500.40,797.36
30617,12851,83,4,1274.84,0.00,3365.96,1733.40
30618,12851,68,1,303.42,0.00,194.44,108.98
30619,12852,235,1,1048.61,0.00,605.06,443.55
30620,12852,94,2,1148.88,0.00,1500.40,797.36
30621,12852,294,2,1655.15,0.00,1611.92,1698.38
30622,12853,163,3,1027.80,0.05,1653.06,1276.17
30623,12853,24,2,828.34,0.05,999.02,574.83
30624,12853,75,1,538.13,0.05,284.20,227.02
30625,12853,61,1,1425.29,0.05,793.19,560.84
30626,12853,391,3,444.81,0.05,878.55,389.16
30627,12854,210,1,115.58,0.34,74.69,1.59
30628,12854,368,1,721.08,0.34,347.32,128.59
30629,12855,324,2,1095.84,0.00,1480.78,710.90
30630,12856,230,1,85.73,0.10,63.99,13.17
30631,12856,419,2,1061.08,0.10,1344.36,565.58
30632,12856,99,1,131.76,0.10,71.30,47.28
30633,12857,110,4,360.24,0.00,1053.24,387.72
30634,12858,424,2,109.51,0.00,156.84,62.18
30635,12858,282,1,1416.66,0.00,825.25,591.41
30636,12858,67,4,213.53,0.00,505.80,348.32
30637,12858,63,3,900.22,0.00,1481.37,1219.29
30638,12859,270,4,1401.26,0.00,2888.12,2716.92
30639,12859,133,1,1285.62,0.00,636.18,649.44
30640,12859,38,1,841.23,0.00,391.01,450.22
30641,12859,115,2,606.91,0.00,801.60,412.22
30642,12860,2,3,871.94,0.00,1257.15,1358.67
30643,12860,87,4,157.86,0.00,326.48,304.96
30644,12860,225,1,316.54,0.00,173.47,143.07
30645,12861,372,2,505.71,0.00,688.90,322.52
30646,12861,258,1,1053.72,0.00,603.05,450.67
30647,12861,284,1,1905.03,0.00,870.97,1034.06
30648,12861,370,3,1450.68,0.00,2680.80,1671.24
30649,12862,186,1,1314.24,0.00,799.84,514.40
30650,12862,391,2,444.81,0.00,585.70,303.92
30651,12863,4,4,629.55,0.00,1474.96,1043.24
30652,12863,37,2,689.32,0.00,790.54,588.10
30653,12864,279,1,205.00,0.10,128.24,56.26
30654,12864,169,1,865.15,0.10,401.83,376.80
30655,12865,15,2,294.03,0.00,391.54,196.52
30656,12865,435,1,1295.65,0.00,776.67,518.98
30657,12866,249,1,577.62,0.05,359.83,188.91
30658,12867,262,1,939.25,0.00,682.23,257.02
30659,12867,378,2,1020.27,0.00,1080.28,960.26
30660,12867,221,1,1143.89,0.00,570.09,573.80
30661,12868,279,3,205.00,0.24,384.72,82.68
30662,12869,422,1,803.28,0.10,499.97,222.98
30663,12870,54,1,1324.96,0.00,748.36,576.60
30664,12870,46,3,1448.12,0.00,2212.47,2131.89
30665,12870,306,4,1826.10,0.00,3466.40,3838.00
30666,12871,439,2,923.80,0.00,1019.30,828.30
30667,12871,121,1,969.09,0.00,562.26,406.83
30668,12871,62,1,1400.01,0.00,679.36,720.65
30669,12871,330,3,262.82,0.00,531.24,257.22
30670,12871,238,3,606.06,0.00,919.20,898.98
30671,12872,101,4,685.62,0.00,1509.92,1232.56
30672,12872,251,1,83.33,0.00,39.28,44.05
30673,12872,384,1,92.89,0.00,56.57,36.32
30674,12873,356,3,276.92,0.10,603.36,144.32
30675,12874,4,1,629.55,0.05,368.74,229.33
30676,12874,102,1,1253.74,0.05,818.11,372.94
30677,12875,110,2,360.24,0.00,526.62,193.86
30678,12875,385,3,526.23,0.00,1057.92,520.77
30679,12876,374,2,751.98,0.10,760.44,593.12
30680,12876,425,3,563.34,0.10,1061.13,459.89
30681,12876,253,4,297.52,0.10,555.28,515.79
30682,12877,253,2,297.52,0.05,277.64,287.65
30683,12877,441,1,1466.41,0.05,718.93,674.16
30684,12878,242,1,569.07,0.00,281.97,287.10
30685,12878,145,4,971.34,0.00,2303.68,1581.68
30686,12878,186,4,1314.24,0.00,3199.36,2057.60
30687,12879,192,1,859.15,0.10,542.37,230.87
30688,12879,22,1,769.00,0.10,400.44,291.66
30689,12880,365,1,263.90,0.10,200.02,37.49
30690,12880,80,1,1354.39,0.10,802.96,415.99
30691,12880,73,2,611.87,0.10,670.32,431.05
30692,12881,160,3,900.25,0.05,2137.98,427.73
30693,12881,67,1,213.53,0.05,126.45,76.40
30694,12882,24,1,828.34,0.00,499.51,328.83
30695,12882,213,1,1126.87,0.00,760.81,366.06
30696,12883,278,0,1318.28,0.00,1838.28,2116.56
30697,12883,218,2,1581.41,0.00,1712.82,1450.00
30698,12884,351,3,437.70,0.05,883.86,363.58
30699,12884,370,3,1450.68,0.05,2680.80,1453.64
30700,12884,23,2,1622.06,0.05,1701.64,1380.27
30701,12885,403,4,951.56,0.00,2227.12,1579.12
30702,12885,104,1,848.06,0.00,564.84,283.22
30703,12885,39,2,1477.34,0.00,1527.94,1426.74
30704,12885,155,2,455.83,0.00,663.10,248.56
30705,12886,277,1,1121.44,0.24,701.77,150.52
30706,12887,433,2,1023.91,0.28,1128.82,345.61
30707,12888,139,4,122.52,0.00,264.96,225.12
30708,12888,100,1,782.77,0.00,508.74,274.03
30709,12888,172,2,1052.81,0.00,1158.66,946.96
30710,12889,227,2,750.79,0.00,1166.56,335.02
30711,12889,131,2,1743.73,0.00,1679.80,1807.66
30712,12889,401,1,236.79,0.00,128.05,108.74
30713,12890,256,1,897.00,0.00,484.77,412.23
30714,12890,85,4,243.49,0.00,671.00,302.96
30715,12890,283,0,861.65,0.00,409.58,452.07
30716,12890,230,2,85.73,0.00,127.98,43.48
30717,12891,116,3,594.94,0.00,1335.27,449.55
30718,12891,345,1,693.99,0.00,513.33,180.66
30719,12891,422,1,803.28,0.00,499.97,303.31
30720,12891,162,2,1033.99,0.00,1217.96,850.02
30721,12891,294,2,1655.15,0.00,1611.92,1698.38
30722,12892,411,4,162.19,0.00,316.00,332.76
30723,12893,338,2,85.38,0.00,103.96,66.80
30724,12893,182,1,1062.16,0.00,619.06,443.10
30725,12893,307,1,324.18,0.00,147.61,176.57
30726,12894,283,2,861.65,0.40,819.16,214.82
30727,12894,203,1,901.17,0.40,548.33,-7.63
30728,12895,157,2,350.05,0.00,497.82,202.28
30729,12896,171,4,238.90,0.00,699.52,256.08
30730,12896,292,2,1444.74,0.00,1739.62,1149.86
30731,12896,249,2,577.62,0.00,719.66,435.58
30732,12896,218,1,1581.41,0.00,856.41,725.00
30733,12896,77777,4,1062.39,0.00,2307.44,1942.12
30734,12897,91,2,955.76,0.00,1268.12,643.40
30735,12897,119,0,446.10,0.00,1145.96,638.44
30736,12897,410,0,611.40,0.00,688.88,533.92
30737,12897,156,2,368.90,0.00,369.42,368.38
30738,12898,304,3,492.05,0.00,871.83,604.32
30739,12898,207,1,193.59,0.00,112.39,81.20
30740,12898,268,2,1199.56,0.00,1440.82,958.30
30741,12899,91,3,955.76,0.00,1902.18,965.10
30742,12899,77777,1,511.62,0.00,314.11,197.51
30743,12899,307,1,324.18,0.00,147.61,176.57
30744,12899,74,3,1599.45,0.00,2214.81,2583.54
30745,12899,430,3,896.14,0.00,1414.17,1274.25
30746,12900,212,1,1326.80,0.00,722.18,604.62
30747,12901,228,2,662.39,0.05,945.72,312.82
30748,12901,384,1,92.89,0.05,56.57,31.68
30749,12902,450,1,704.36,0.00,355.07,349.29
30750,12903,156,3,368.90,0.00,554.13,552.57
30751,12903,363,1,202.44,0.00,123.09,79.35
30752,12903,26,4,307.71,0.00,913.32,317.52
30753,12904,192,1,859.15,0.05,542.37,273.82
30754,12904,315,1,244.41,0.05,134.12,98.07
30755,12904,60,2,803.82,0.05,762.06,765.20
30756,12904,134,1,255.69,0.05,117.99,124.92
30757,12904,340,1,1754.82,0.05,841.85,825.23
30758,12905,214,2,554.89,0.00,718.42,391.36
30759,12905,369,1,1805.97,0.00,867.91,938.06
30760,12905,266,2,731.72,0.00,722.82,740.62
30761,12906,82,2,767.76,0.00,789.68,745.84
30762,12906,440,1,1071.94,0.00,497.34,574.60
30763,12907,200,1,599.24,0.00,380.75,218.49
30764,12907,43,4,701.93,0.00,1559.00,1248.72
30765,12907,385,1,526.23,0.00,352.64,173.59
30766,12907,211,1,881.37,0.00,577.93,303.44
30767,12907,82,2,767.76,0.00,789.68,745.84
30768,12908,424,2,109.51,0.00,156.84,62.18
30769,12909,166,3,775.56,0.05,1233.03,977.32
30770,12909,168,3,797.52,0.05,1110.78,1162.15
30771,12909,227,1,750.79,0.05,583.28,129.97
30772,12910,214,4,554.89,0.00,1436.84,782.72
30773,12910,106,1,390.52,0.00,265.68,124.84
30774,12911,398,3,994.15,0.00,1737.96,1244.49
30775,12912,82,1,767.76,0.00,394.84,372.92
30776,12912,220,4,1355.02,0.00,3496.08,1924.00
30777,12913,447,1,987.76,0.00,553.35,434.41
30778,12913,315,1,244.41,0.00,134.12,110.29
30779,12914,246,2,1568.80,0.10,1524.14,1299.70
30780,12915,68,4,303.42,0.17,777.76,229.59
30781,12915,31,4,1147.25,0.17,3139.32,669.55
30782,12915,116,1,594.94,0.17,445.09,48.71
30783,12915,384,2,92.89,0.17,113.14,41.06
30784,12916,311,2,542.79,0.10,664.74,312.28
30785,12916,440,2,1071.94,0.10,994.68,934.81
30786,12917,432,1,544.79,0.05,273.28,244.27
30787,12917,227,3,750.79,0.05,1749.84,389.91
30788,12917,269,3,1508.77,0.05,2629.44,1670.55
30789,12918,69,2,1276.41,0.00,1504.50,1048.32
30790,12918,207,1,193.59,0.00,112.39,81.20
30791,12919,418,0,942.16,0.10,681.27,166.67
30792,12919,256,0,897.00,0.10,484.77,322.53
30793,12919,237,1,219.97,0.10,143.68,54.29
30794,12920,167,3,934.92,0.00,2007.99,796.77
30795,12920,328,2,1452.62,0.00,1722.46,1182.78
30796,12920,236,2,1348.37,0.00,1712.60,984.14
30797,12921,177,1,1051.00,0.05,712.04,286.41
30798,12921,379,1,250.08,0.05,133.22,104.36
30799,12921,88,1,830.41,0.05,431.10,357.79
30800,12921,343,1,1612.88,0.05,754.66,777.58
30801,12922,270,1,1401.26,0.00,722.03,679.23
30802,12922,347,1,240.97,0.00,177.57,63.40
30803,12923,302,1,342.62,0.00,187.60,155.02
30804,12923,362,1,704.17,0.00,526.92,177.25
30805,12924,391,2,444.81,0.00,585.70,303.92
30806,12924,406,2,1445.12,0.00,1653.30,1236.94
30807,12924,323,1,86.96,0.00,50.96,36.00
30808,12925,346,1,844.57,0.00,491.25,353.32
30809,12925,231,4,1223.06,0.00,2610.96,2281.28
30810,12925,275,1,910.97,0.00,464.21,446.76
30811,12926,378,4,1020.27,0.05,2160.56,1716.47
30812,12926,266,2,731.72,0.05,722.82,667.45
30813,12926,396,4,265.20,0.05,722.36,285.40
30814,12926,65,1,258.71,0.05,152.72,93.05
30815,12926,122,2,1058.29,0.05,993.10,1017.65
30816,12927,22,1,769.00,0.00,400.44,368.56
30817,12927,278,1,1318.28,0.00,612.76,705.52
30818,12928,233,1,1150.97,0.00,537.56,613.41
30819,12928,418,1,942.16,0.00,681.27,260.89
30820,12929,196,3,1031.31,0.05,1650.15,1289.08
30821,12929,234,1,1443.15,0.05,713.54,657.45
30822,12930,378,1,1020.27,0.00,540.14,480.13
30823,12931,368,2,721.08,0.05,694.64,675.41
30824,12931,184,0,1570.19,0.05,3580.76,2385.96
30825,12931,428,4,430.63,0.05,1287.00,349.39
30826,12932,281,1,358.28,0.00,239.29,118.99
30827,12932,263,1,1183.15,0.00,580.30,602.85
30828,12933,267,1,888.70,0.00,583.98,304.72
30829,12934,73,3,611.87,0.00,1005.48,830.13
30830,12934,338,2,85.38,0.00,103.96,66.80
30831,12935,106,1,390.52,0.00,265.68,124.84
30832,12935,289,3,1738.94,0.00,2698.92,2517.90
30833,12936,254,1,1032.54,0.10,699.67,229.62
30834,12936,449,2,845.48,0.10,938.64,583.22
30835,12936,240,2,70.39,0.10,88.20,38.50
30836,12936,315,1,244.41,0.10,134.12,85.85
30837,12937,304,1,492.05,0.05,290.61,176.84
30838,12937,207,4,193.59,0.05,449.56,286.08
30839,12937,418,2,942.16,0.05,1362.54,427.56
30840,12937,204,4,197.48,0.05,417.00,333.42
30841,12937,449,1,845.48,0.05,469.32,333.89
30842,12938,422,4,803.28,0.00,1999.88,1213.24
30843,12938,220,3,1355.02,0.00,2622.06,1443.00
30844,12939,268,2,1199.56,0.00,1440.82,958.30
30845,12939,308,4,55.29,0.00,102.96,118.20
30846,12940,402,1,734.29,0.00,457.63,276.66
30847,12941,101,2,685.62,0.00,754.96,616.28
30848,12942,255,2,1062.39,0.00,1153.72,971.06
30849,12943,158,4,418.90,0.00,1232.60,443.00
30850,12944,431,2,340.52,0.00,490.44,190.60
30851,12944,94,2,1148.88,0.00,1500.40,797.36
30852,12944,6,4,1892.21,0.00,3447.20,4121.64
30853,12944,231,4,1223.06,0.00,2610.96,2281.28
30854,12945,303,4,511.62,0.10,1256.44,585.39
30855,12945,14,2,117.86,0.10,139.86,72.29
30856,12945,82,4,767.76,0.10,1579.36,1184.58
30857,12946,289,1,1738.94,0.00,899.64,839.30
30858,12946,272,2,451.21,0.00,539.20,363.22
30859,12947,233,2,1150.97,0.00,1075.12,1226.82
30860,12947,14,2,117.86,0.00,139.86,95.86
30861,12947,22,1,769.00,0.00,400.44,368.56
30862,12948,244,2,1034.29,0.00,954.16,1114.42
30863,12949,218,1,1581.41,0.00,856.41,725.00
30864,12950,42,3,485.75,0.05,823.05,561.34
30865,12950,432,2,544.79,0.05,546.56,488.54
30866,12951,39,2,1477.34,0.10,1527.94,1131.27
30867,12951,322,4,454.44,0.10,970.60,665.38
30868,12952,109,1,116.93,0.14,58.38,42.18
30869,12952,105,1,698.00,0.14,499.03,101.25
30870,12952,179,1,647.47,0.14,406.21,150.61
30871,12953,76,1,1090.75,0.10,534.93,446.75
30872,12953,312,2,809.68,0.10,1015.66,441.76
30873,12953,89,2,387.79,0.10,406.66,291.36
30874,12954,256,2,897.00,0.10,969.54,645.06
30875,12955,227,1,750.79,0.00,583.28,167.51
30876,12955,140,1,528.54,0.00,393.40,135.14
30877,12956,54,1,1324.96,0.00,748.36,576.60
30878,12957,161,3,1146.80,0.25,1821.54,758.76
30879,12957,237,3,219.97,0.25,431.04,63.89
30880,12957,185,3,971.22,0.25,2144.46,40.78
30881,12957,68,2,303.42,0.25,388.88,66.25
30882,12958,11,1,987.39,0.00,537.09,450.30
30883,12959,381,2,975.07,0.37,897.16,331.43
30884,12959,238,1,606.06,0.37,306.40,75.42
30885,12959,93,4,339.71,0.37,794.64,61.43
30886,12959,293,2,237.17,0.37,304.74,-5.91
